date,ticker,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,bb_upper,bb_middle,bb_lower,bb_pct,bb_width,log_return,volume_sma20,volume_ratio,sent_pos,sent_neg,sent_neu,sent_net,n_filings,days_to_event,is_event_window,hist_1d_ret,hist_5d_ret,evt_ADCOM,evt_APPROVAL,evt_CRL,ta_Bone_Disease,ta_Cardiology,ta_Dermatology,ta_Immunology,ta_Infectious_Disease,ta_Neurology,ta_Oncology,ta_Psychiatry,ct_phase2_events_last_5d,ct_phase3_events_last_5d,ct_results_posted_last_5d,ct_terminated_last_20d,ct_events_last_20d,ct_confound_flag_5d
2018-11-29,MRK,58.44853508923692,59.42532983055048,58.38796181565247,58.99372482299805,11429174,69.6269663790883,0.9463186169259856,0.8271709861961711,0.1191476307298144,58.82116217295633,56.753899574279785,54.68663697560324,1.0417369931986855,7.285006366728683,0.008805229112214,13190059.95,0.8664990184521489,-0.2902256056099562,-0.2858450492365367,0.2904846291668625,0.2457380564126728,-0.12673780549554947,90,0,-0.825,-1.8074999999999997,0,1,0,0,0,0,0,0,0,1,0,2.0,1.0,1.0,0.0,11.0,1.0
2018-11-29,PFE,30.31712458655118,31.04186258332428,30.276484487326968,30.825119018554688,26065315,63.58696357481427,0.2133836129093786,0.0924727758465764,0.1209108370628022,30.528760498922033,29.566108608245848,28.603456717569664,1.1539281865558313,6.511860613322009,0.0135859008977199,23141613.5,1.1263395700563403,-0.21919861661991596,-0.17540050409992675,0.19352058937578337,0.10063819967555161,-0.12673780549554947,15,0,-1.73,-5.92,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-30,ABBV,66.08100182481509,69.01679229736328,65.79547612385025,69.01679229736328,12031700,65.23502852632717,0.6300776662697132,0.1578821404966061,0.4721955257731069,68.79167543526377,64.19068756103516,59.589699686806554,1.0244639703747591,14.335374955608,0.0484926316545903,7585495.0,1.5861456635328348,-0.17321940758372115,-0.021524700061886635,0.07810881697515637,-0.1661512599096862,-0.12673780549554947,90,0,-0.1866666666666666,-0.1933333333333334,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
2018-11-30,AMGN,161.9754162813623,167.45606807059198,161.68696092403442,166.86312866210938,4537200,69.51171221981976,1.6680554651283046,0.2350949050281939,1.4329605601001107,163.81739792337692,155.55640335083007,147.29540877828322,1.1843440709218058,10.62122084928337,0.0290555695401473,2666360.0,1.7016456892542642,-0.2341765201378697,-0.24376877343086997,0.2427738210089937,0.22582484833720012,-0.12673780549554947,90,0,0.7300000000000001,0.7150000000000001,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
2018-11-30,BIIB,327.0299987792969,333.7699890136719,325.1499938964844,333.7200012207031,1666900,58.679570647893726,1.2567543318400567,-0.7508426664147339,2.0075969982547903,333.4743979240852,322.0194976806641,310.5645974372429,1.0107204467694495,7.11441408108809,0.0217691319556179,1100810.0,1.5142485987590957,-0.3115453565678562,-0.34549997974136054,0.3365259752320303,0.34490463326361676,-0.12673780549554947,90,0,0.0,-24.42,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-30,BMY,39.52022310789369,40.80196032526366,39.48207675590603,40.78670120239258,13932100,51.225492928735065,-0.4103673918402819,-0.5513690905571293,0.1410016987168474,41.48284502565547,40.16567344665528,38.84850186765508,0.735742922804596,6.558692863693939,0.031647846857451,8588735.0,1.6221364380202672,-0.43990352827974055,-0.43794040406075985,0.4432845868707526,0.38228548708030363,-0.12673780549554947,90,0,-0.83,-3.27,1,0,0,0,0,0,0,0,0,1,0,3.0,1.0,0.0,0.0,11.0,1.0
2018-11-30,GILD,52.51189521964716,54.37198468495334,52.30102950207695,54.17618942260742,8673300,57.60280186714028,-0.5589160929238872,-0.8414532121622263,0.2825371192383391,54.973612288801064,52.33718681335449,49.70076133790792,0.8487681761498359,10.074769531838324,0.0322858001384234,6791220.0,1.2771342998754274,0.11187985848420913,0.3486408473207948,-0.26435374665885797,-0.5950748510075382,-0.12673780549554947,90,0,0.42,-0.415,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
2018-11-30,JNJ,118.761120373403,120.11755287445892,118.56501806274386,120.03583526611328,12517600,63.70747782461921,1.2928695658057163,1.221647123685743,0.0712224421199736,120.75592885825644,117.43595695495604,114.11598505165568,0.891551252071243,5.654097755721953,0.0071992107486396,7291655.0,1.716702175294909,-0.32186631334026655,-0.3591390593933561,0.3490760362272504,0.3609329056269899,-0.12673780549554947,90,0,0.3,0.43,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-30,MRK,58.940699260251,60.19008238671378,58.84983029951152,60.07650375366211,22380669,73.84372534253536,1.0927704385056671,0.8802908766580704,0.2124795618475967,59.413194002195475,56.98938980102539,54.565585599855304,1.136832371019578,8.506159513666086,0.0183541373919478,13583694.0,1.6476128658375255,-0.3099682728498378,-0.3058214283823275,0.31058468353546725,0.2635701267948848,-0.12673780549554947,90,0,-0.825,-1.8074999999999997,0,1,0,0,0,0,0,0,0,1,0,2.0,1.0,1.0,0.0,11.0,1.0
2018-11-30,PFE,30.716748095918938,31.333114327559073,30.669335099383563,31.31279563903809,45054495,67.0787637722283,0.3182622603779705,0.1376306727528552,0.1806315876251153,30.884503662831456,29.664131927490235,28.443760192149018,1.1754760307058725,8.227928181577985,0.0158207538530459,24180430.65,1.8632627206744976,-0.24813568757530755,-0.20967386740066968,0.22617258407588653,0.1372533647781805,-0.12673780549554947,14,0,-1.73,-5.92,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03,ABBV,69.05341624961521,69.34626476484387,67.95523850672335,68.57022094726562,6673900,63.358421644704336,0.863796845495628,0.2990650814964105,0.5647317639992174,68.81473472308086,64.70683135986329,60.59892799664571,0.9702386163700164,12.696969630213252,-0.0064704738547334,7280115.0,0.9167300241823104,-0.20810846124893548,-0.07571719951770371,0.1257008006015129,-0.09500034954522679,-0.12673780549554947,90,0,-0.1866666666666666,-0.1933333333333334,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-03,AMGN,166.74289911289105,166.90314932906378,160.55714540342322,162.60035705566406,4035300,59.59877963384424,1.8667997955010665,0.5614358831227684,1.305363912378298,164.44580550622177,156.24417114257812,148.0425367789345,0.887495079106536,10.498483628114805,-0.0255465161214688,2683310.0,1.5038515862870858,-0.2611747099198608,-0.26919190277830046,0.26905001261833394,0.2462346722877447,-0.12673780549554947,90,0,0.7300000000000001,0.7150000000000001,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
2018-12-03,BIIB,335.0,338.7200012207031,329.3800048828125,332.19000244140625,1131500,57.24928405455103,1.7947341396092042,-0.2417273052099462,2.0364614448191505,334.4278685364367,322.99399719238284,311.560125848329,0.9021387407776708,7.0799280750989055,-0.0045846780945113,1097490.0,1.0309888928372923,-0.3285281940555536,-0.3577540617366883,0.3506660032874296,0.34989964613261054,-0.12673780549554947,90,0,0.0,-24.42,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03,BMY,40.87825219786829,41.191056912142976,40.397600057755554,40.64936828613281,9599900,50.29083535893097,-0.3401702673237494,-0.5091293259104535,0.168959058586704,41.40346137197641,40.264473342895506,39.1254853138146,0.6689635594975888,5.6575334756334295,-0.0033671003589696,8606905.0,1.115371901978702,-0.44027047274300224,-0.43822812519927506,0.443604772786233,0.3824415694792073,-0.12673780549554947,90,0,-0.83,-3.27,1,0,0,0,0,0,0,0,0,1,0,5.0,0.0,0.0,0.0,14.0,1.0
2018-12-03,GILD,54.778639680732425,54.89913436332373,53.09928669701067,53.36286163330078,11239300,53.11414773792591,-0.4173166796434557,-0.7566259056584723,0.3393092260150165,55.06447659643047,52.39065456390381,49.71683253137715,0.6818010057457479,10.207248047512932,-0.0150126429705527,7050125.0,1.594198684420489,0.04008486542180562,0.24653062626910277,-0.1724301770779092,-0.46840002338645653,-0.12673780549554947,90,0,0.42,-0.415,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-03,JNJ,118.9490855472716,119.81523745998152,118.43429197077644,119.4720458984375,8827200,61.035494013396814,1.323931194793019,1.242103937907198,0.0818272568858209,120.78294759429257,117.69826240539552,114.61357721649846,0.7875145086809029,5.2416834808865405,-0.0046968421257359,7349355.0,1.2010849931728702,-0.33751310878754115,-0.3696275702105713,0.3615914659562202,0.36385306766719866,-0.12673780549554947,90,0,0.3,0.43,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03,MRK,60.21279874798985,60.25823020168938,59.2738679115037,59.98564147949219,13183106,72.92873236671326,1.1878103972054674,0.94179478076755,0.2460156164379175,59.77564055085844,57.252518272399904,54.72939599394137,1.0416152896010342,8.814013268215923,-0.0015124427770046,13566957.4,0.9717068913329086,-0.3271552629364682,-0.3232118765003116,0.3280827971883622,0.2790938457108242,-0.12673780549554947,90,0,-0.825,-1.8074999999999997,0,1,0,0,0,0,0,0,0,1,0,3.0,1.0,1.0,0.0,13.0,1.0
2018-12-03,PFE,31.40761401650325,31.414386911034647,30.99444566353552,31.150230407714844,26771178,64.84643076622176,0.3838370539258342,0.186871948987451,0.1969651049383831,31.10077507835894,29.778896427154542,28.457017775950145,1.0187064558879306,8.877955933914414,-0.0051916549770014,24307838.15,1.1013393225180743,-0.2733268709956835,-0.23951056312817903,0.25459779645480446,0.16912871738344262,-0.12673780549554947,11,0,-1.73,-5.92,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-04,ABBV,68.76056291276889,69.53661226154996,66.18350844783032,66.29332733154297,7008400,54.71586417485564,0.8554337847118916,0.4103388221395068,0.4450949625723848,68.66298853655209,64.998579788208,61.334171039863925,0.6766652729338731,11.27535020083278,-0.0332052833470336,7114755.0,0.985051488069512,-0.2384811465700935,-0.1228945104453917,0.16713202875581615,-0.03305988444840712,-0.12673780549554947,90,0,-0.1866666666666666,-0.1933333333333334,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-04,AMGN,163.93850650609926,164.85194634862924,158.08126042558905,158.45785522460938,3881100,51.859076963414914,1.6707811071847232,0.7833049279351594,0.8874761792495638,164.51410662814686,156.61102600097655,148.70794537380624,0.6168423625392063,10.092623525908108,-0.0254765850829993,2741690.0,1.415586736647834,-0.2846779992425632,-0.29132402235245464,0.29192476602512923,0.2640024560246452,-0.12673780549554947,90,0,0.7300000000000001,0.7150000000000001,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
2018-12-04,BIIB,332.9200134277344,336.29998779296875,321.8299865722656,322.7300109863281,1345500,49.25513887003206,1.4411322872898609,0.0948446132900152,1.3462876739998455,334.3907995761365,323.272998046875,312.1551965176135,0.4755802863040076,6.878274149979828,-0.028477652504749,1113765.0,1.2080645378513422,-0.3433126127968438,-0.36842185972039904,0.3629756126760729,0.3542480573993765,-0.12673780549554947,90,0,0.0,-24.42,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-04,BMY,40.756185979074615,41.06899365555906,39.634668013490696,39.695701599121094,9190000,44.25257810082861,-0.3573719109846891,-0.4787778429253005,0.1214059319406114,41.40346137197641,40.264473342895506,39.1254853138146,0.2503170668820036,5.6575334756334295,-0.0234607996930927,8726230.0,1.053146662418937,-0.4405899164521931,-0.43847860099848174,0.4438835108153032,0.38257744709949354,-0.12673780549554947,90,0,-0.83,-3.27,1,0,0,0,0,0,0,0,0,1,0,4.0,0.0,0.0,0.0,14.0,1.0
2018-12-04,GILD,53.31768994345348,54.69581224905713,52.20313688273441,52.376346588134766,9935000,48.20724313485617,-0.3803175796262366,-0.6813642404520251,0.3010466608257885,55.0633508140814,52.38952465057373,49.715698487066064,0.4975357293942999,10.20748396303072,-0.0184869217086811,7242485.0,1.3717667347602376,-0.022416306230514466,0.15763851581426278,-0.09240606179901663,-0.3581231808454704,-0.12673780549554947,90,0,0.42,-0.415,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-04,JNJ,119.56194006742832,121.7436660452587,119.15337687004376,119.32496643066406,9803500,60.32467626627519,1.3214468588804351,1.2579725221018454,0.0634743367785897,120.87366238566185,117.89150657653808,114.90935076741437,0.74033953050682,5.059152937684531,-0.0012310785060002,7559460.0,1.2968518915372262,-0.35113443537795636,-0.3787583492106488,0.37248678035664085,0.36639521637621836,-0.12673780549554947,90,0,0.3,0.43,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-04,MRK,60.04621168797052,60.72012164083574,59.13757055146184,59.22085952758789,15482942,65.5647417246538,1.187727355610889,0.9909812957362176,0.1967460598746712,59.95146076888003,57.4452262878418,54.93899180680357,0.8542432388470127,8.725649259279445,-0.0127494169111412,13694986.3,1.130555493874426,-0.34211740683775776,-0.3383511409053883,0.343315789885495,0.29260802795757157,-0.12673780549554947,90,0,-0.825,-1.8074999999999997,0,1,0,0,0,0,0,0,0,1,0,2.0,1.0,1.0,0.0,12.0,1.0
2018-12-04,PFE,31.31278542208102,31.475343047167684,30.554180448357755,30.574499130249023,28703898,57.54275594149092,0.3849118238429732,0.2264799239585554,0.1584318998844177,31.18699546888308,29.84504632949829,28.503097190113504,0.7717885422562091,8.992776386200012,-0.0184824083138477,24661613.25,1.163909988735226,-0.29525706991237227,-0.2654849154006528,0.279343381103075,0.19687782354922534,-0.12673780549554947,10,0,-1.73,-5.92,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-06,ABBV,65.67104769812273,66.24210499815332,63.81878820911444,66.13228607177734,8734300,54.153210398775286,0.8262863997323677,0.493528337658079,0.3327580620742887,68.50382662126968,65.24274234771728,61.98165807416488,0.6363877240576574,9.996772533478577,-0.0024292227626504,7154195.0,1.2208641223785486,-0.2649221048852096,-0.16396474504828223,0.20320000776360453,0.020862422332461793,-0.12673780549554947,90,0,-0.1866666666666666,-0.1933333333333334,0,1,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0
2018-12-06,AMGN,156.82329064614623,159.45944213867188,154.80410323563711,159.45944213867188,3437300,53.43367424745849,1.5780636424497343,0.9422566708380744,0.63580697161166,164.6647676632662,156.99494171142578,149.32511575958537,0.6606620829938602,9.77079371886822,0.006320841037781,2806605.0,1.2247181202912416,-0.30513880100175617,-0.31059115151467054,0.31183839548866155,0.2794702101653221,-0.12673780549554947,90,0,0.7300000000000001,0.7150000000000001,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
2018-12-06,BIIB,318.5,326.7300109863281,313.6400146484375,326.70001220703125,1575600,52.26745887818906,1.464365893109516,0.3687488692539153,1.095617023855601,334.7183243790631,323.59399871826173,312.46967305746034,0.6396045739524747,6.875483293796695,0.0123013078596874,1139315.0,1.3829362380026595,-0.3561831968600896,-0.377708717264251,0.37369175006330213,0.358033569277083,-0.12673780549554947,90,0,0.0,-24.42,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-06,BMY,39.794873182623846,40.6264762878418,39.41340392170515,40.6264762878418,11399100,50.49948604786587,-0.2925265351403538,-0.4415275813683113,0.1490010462279574,41.36939009108879,40.33695201873779,39.30451394638679,0.6402138669899694,5.119068351378651,0.023447745000716,8786350.0,1.2973646622317572,-0.44086800835317064,-0.4386966528465731,0.444126166363515,0.3826957354383731,-0.12673780549554947,90,0,-0.83,-3.27,1,0,0,0,0,0,0,0,0,1,0,7.0,0.0,0.0,0.0,16.0,1.0
2018-12-06,GILD,51.7437465040009,52.8733582168548,51.29190296795979,52.858299255371094,8099400,50.607953549968634,-0.3085492106636707,-0.6068012344943543,0.2982520238306836,55.052524779017965,52.383498954772946,49.71447313052793,0.5889463669263022,10.190330457113648,0.0092017236525907,7362505.0,1.100087538140891,-0.07682673641912775,0.08025343898522148,-0.022741023165707763,-0.2621216134529212,-0.12673780549554947,90,0,0.42,-0.415,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-06,JNJ,118.07473203785092,119.66812558206075,116.67744079547865,119.22688293457033,11572500,59.82431680393302,1.296616893917161,1.2657013964649084,0.0309154974522525,120.93214191106932,118.06482582092283,115.19750973077636,0.7026384739444791,4.857189379156044,-0.0008219863707293,7848140.0,1.4745532062374014,-0.36299248891406005,-0.3867071540124816,0.3819717024452376,0.36860828536683804,-0.12673780549554947,90,0,0.3,0.43,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-06,MRK,58.274368240125895,59.34202575683594,57.4111583561047,59.34202575683594,17329518,66.14795594679657,1.1837926221578812,1.0295435610205506,0.1542490611373306,60.10771065154511,57.63679885864258,55.16588706574005,0.8450602532821014,8.574077123757624,0.0020460059211333,14024566.55,1.2356544452348868,-0.35514270963914224,-0.351530636061127,0.3565768802586747,0.3043728069249368,-0.12673780549554947,90,0,-0.825,-1.8074999999999997,0,1,0,0,0,0,0,0,0,1,0,2.0,0.0,0.0,0.0,12.0,1.0
2018-12-06,PFE,30.195201801122053,30.472904105142376,29.544968495710645,30.46613121032715,32188528,56.2583337097096,0.3727226861621453,0.2557284763992734,0.1169942097628718,31.218440390603305,29.92291669845581,28.62739300630832,0.7096505510334944,8.659073613731959,-0.0035443890498491,25161330.5,1.279285608525352,-0.3143484169325206,-0.2880969024027134,0.3008856637577345,0.22103482355281653,-0.12673780549554947,8,0,-1.73,-5.92,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-07,ABBV,65.83941268765875,65.89066075593298,63.23307278293374,63.66501998901367,6737700,46.298063455730976,0.5972148134483746,0.5142656328161381,0.0829491806322364,68.50382662126968,65.24274234771728,61.98165807416488,0.2580984994010981,9.996772533478577,-0.0373080416437714,6972180.0,0.9663691987298092,-0.2879402960405315,-0.19971846091654138,0.2345990072057671,0.06780451687475589,-0.12673780549554947,90,0,-0.1866666666666666,-0.1933333333333334,0,1,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0
2018-12-07,AMGN,158.56202187195984,158.97066182545376,153.0813828690903,153.3938751220703,3152400,44.03938767881429,1.003575226960379,0.9545203820625356,0.0490548448978435,164.6290325097836,156.80225296020507,148.9754734106265,0.2822617964039696,9.982993741250509,-0.0380383057613278,2810335.0,1.1217168060035547,-0.3229509634986989,-0.32736416165993754,0.32917421683539966,0.29293567224543166,-0.12673780549554947,90,0,0.7300000000000001,0.7150000000000001,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
2018-12-07,BIIB,324.6000061035156,326.54998779296875,316.1499938964844,316.7300109863281,1172100,45.036972947178256,0.6705531975204622,0.4291097349072247,0.2414434626132374,333.7387645386669,322.85499877929686,311.97123301992684,0.2186181727728001,6.742200554751296,-0.0305172967498547,1129345.0,1.037858227556681,-0.36738769106627883,-0.38579339633029824,0.38302068950212365,0.3613290487746023,-0.12673780549554947,90,0,0.0,-24.42,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-07,BMY,40.61123091037194,41.046105782143826,40.24502064521563,40.49679183959961,10462900,49.66443346886248,-0.2487333159182085,-0.4029687282782908,0.1542354123600822,41.37446860497008,40.34038524627685,39.30630188758362,0.5756257181821433,5.126789704065454,-0.0031921165725367,8834505.0,1.184322155004723,-0.44111010141421464,-0.4388864780057569,0.44433741028771245,0.382798711418416,-0.12673780549554947,90,0,-0.83,-3.27,1,0,0,0,0,0,0,0,0,1,0,6.0,0.0,0.0,0.0,15.0,1.0
2018-12-07,GILD,52.549558028957705,52.71523540236016,51.12624713273435,51.32204818725586,5657500,43.6608271571354,-0.3713541439966334,-0.5597118163948102,0.1883576723981767,54.725507027755114,52.22045841217041,49.7154097965857,0.3206800819502557,9.594127251096223,-0.0290635735495997,7213585.0,0.7842840972969751,-0.12419376706899336,0.01288581676099205,0.03790591545855466,-0.17854739488199395,-0.12673780549554947,90,0,0.42,-0.415,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-07,JNJ,118.88371670413962,120.39539296495369,117.76424513035523,118.83467864990234,9444500,57.761197303835026,1.23110000528105,1.258781118228137,-0.027681112947087,121.00508648960938,118.13003044128418,115.25497439295896,0.6225451255165343,4.867612473450153,-0.003289562513206,7961685.0,1.186243866719168,-0.37331552409952745,-0.39362699051026556,0.3902288067122859,0.37053487382323513,-0.12673780549554947,90,0,0.3,0.43,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-07,MRK,59.2284406950374,59.28901395287082,57.62316762942024,58.09263610839844,13228799,55.676690527083835,1.067552928868821,1.0371454345902047,0.0304074942786163,60.15000943584373,57.698890113830565,55.2477707918174,0.5803196301036213,8.49624426805265,-0.021054044456741,13707672.3,0.9650653087176588,-0.3664818943299845,-0.3630040529929005,0.3681213299529545,0.31461464188203286,-0.12673780549554947,90,0,-0.825,-1.8074999999999997,0,1,0,0,0,0,0,0,0,1,0,3.0,0.0,0.0,1.0,13.0,1.0
2018-12-07,PFE,30.357762214084385,30.439039682595645,29.585608561651114,29.7481689453125,27963885,48.52958328846605,0.3016518969106165,0.264913160501542,0.0367387364090744,31.215527236191235,29.9181755065918,28.62082377699236,0.434479386969412,8.672666080948655,-0.0235659152144424,24719778.3,1.1312352667823076,3.0,3.0,-3.0,-3.0,3.0,7,0,-1.73,-5.92,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-10,ABBV,63.45271405595385,64.33857684050528,61.93722886492432,64.14090728759766,5229400,47.86879047745983,0.4488994256377197,0.5011923913804545,-0.0522929657427347,68.50511706088257,65.23835010528565,61.971583149688726,0.3320292153366262,10.01486686994632,0.0074748629414724,6766990.0,0.7727808080106517,-0.30797879531686695,-0.23084387840558174,0.26193342385710144,0.1086699837208534,-0.12673780549554947,90,0,-0.1866666666666666,-0.1933333333333334,0,1,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0
2018-12-10,AMGN,154.66792018421393,156.07813979582568,150.78980708254693,155.5172576904297,2718300,47.517959715242526,0.711427354443714,0.9059017765387712,-0.1944744220950572,164.618369525367,156.77938995361328,148.94041038185955,0.4194963928894877,10.00001285127218,0.0138426815716703,2814420.0,0.9658473148996952,-0.338457351593952,-0.3419659150900672,0.34426592587402455,0.3046580378443097,-0.12673780549554947,90,0,0.7300000000000001,0.7150000000000001,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-10,BIIB,317.94000244140625,321.1099853515625,310.989990234375,319.44000244140625,968100,47.176040234107504,0.257160196566474,0.3947198272390746,-0.1375596306726005,333.40269762675933,322.5249984741211,311.6472993214829,0.3581962973315623,6.745337077188476,0.0085561562247888,1123335.0,0.8618088103726849,-0.3771417698089345,-0.3928315182453125,0.3911420029855518,0.3641979303074986,-0.12673780549554947,90,0,0.0,-24.42,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-10,BMY,40.62649355767447,40.65701181001199,39.19216771199927,40.115325927734375,8036900,47.19241567889193,-0.2420181506260803,-0.3707786127478487,0.1287604621217684,41.37019659263743,40.331611442565915,39.2930262924944,0.3958749242579447,5.15022887964943,-0.0094196575712997,8887205.0,0.9043225626054536,-0.4413208556648767,-0.4390517304050121,0.4445213088048951,0.38288835721584835,-0.12673780549554947,90,0,-0.83,-3.27,1,0,0,0,0,0,0,0,0,1,0,6.0,0.0,0.0,0.0,14.0,1.0
2018-12-10,GILD,52.12783793781863,52.61733770093358,49.627629862213425,50.82501602172851,8927200,41.66788426493042,-0.455977621846614,-0.538964977485171,0.0829873556385569,54.468739609683944,52.05515823364258,49.641576857601216,0.2451624742954219,9.27316891520463,-0.0096845738446339,7409590.0,1.2048170006707524,-0.16542916228290183,-0.04576110471423476,0.09070214204010318,-0.10579181182805945,-0.12673780549554947,90,0,0.42,-0.415,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-10,JNJ,118.80198540763162,119.20238176015188,116.34243987506842,118.6957550048828,6848100,57.011207439092445,1.154657251843446,1.2379563449511988,-0.0832990931077528,121.05042240079702,118.1659610748291,115.28149974886118,0.5918358525531512,4.882051141853485,-0.0011690496965857,8029235.0,0.8528956992789475,-0.3823022481951397,-0.39965105807131024,0.3974170334831485,0.3722120664891915,-0.12673780549554947,90,0,0.3,0.43,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-10,MRK,58.645384945103366,58.89526397586041,57.44143335017898,58.6226692199707,16163618,58.66605826762069,1.006597942413137,1.0310359361547912,-0.0244379937416541,60.241677422636016,57.77233810424805,55.30299878586008,0.6721778593550615,8.548517852720916,0.0091239294182354,13834118.7,1.1683879797850802,3.0,3.0,-3.0,-3.0,3.0,90,0,-0.825,-1.8074999999999997,0,1,0,0,0,0,0,0,0,1,0,3.0,0.0,0.0,1.0,11.0,1.0
2018-12-10,PFE,29.897182594826344,30.181657836532164,29.172441890591003,30.073286056518555,26187895,51.76135315288514,0.2684672942951067,0.265623987260255,0.0028433070348516,31.231827618999972,29.936802005767824,28.641776392535675,0.5526955024503691,8.651729820590992,0.0109289789164412,24744347.05,1.0583384943269294,3.0,3.0,-3.0,-3.0,-0.12673780549554947,4,1,-1.73,-5.92,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-11,ABBV,64.88034474431186,65.48068170257805,63.44539312664192,64.55088806152344,5098100,49.24607745526937,0.3602872670036419,0.4730113665050919,-0.11272409950145,68.49487857825902,65.2156530380249,61.936427497790774,0.3986399428241221,10.056559698396716,0.0063918767486013,6563405.0,0.7767462163313097,-0.325423322149485,-0.25794012813349027,0.2857294156702797,0.1442454389030831,-0.12673780549554947,90,0,-0.1866666666666666,-0.1933333333333334,0,1,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0
2018-12-11,AMGN,156.9755164387086,158.97867494905003,155.71752702558575,157.1918487548828,3047500,50.149748905813205,0.6080147488734156,0.8463243710057001,-0.2383096221322845,164.6653089725693,156.95403976440429,149.24277055623924,0.5154195751736124,9.826149387094516,0.0107678793294216,2849550.0,1.069467108841747,-0.3519564464849476,-0.3546774797637824,0.35740402167869023,0.314862949819582,-0.12673780549554947,90,0,0.7300000000000001,0.7150000000000001,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-11,BIIB,323.6400146484375,326.6300048828125,318.3599853515625,319.7900085449219,1050100,47.460442201072446,-0.0417330944597438,0.3074292428993109,-0.3491623373590548,333.12172202789424,322.25449829101564,311.38727455413704,0.3866090454303263,6.744497777073589,0.0010956865165308,1136690.0,0.923822678126842,-0.3856331885527832,-0.3989585592429763,0.39821201701323805,0.3666954367419913,-0.12673780549554947,90,0,0.0,-24.42,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
