ticker,nct_id,trial_phase,study_status,lead_sponsor,interventions,source,date,event_type,event_date_source_col,is_inferred_status_date
MRK,NCT04428151,PHASE2,COMPLETED,Merck Sharp & Dohme LLC,Lenvatinib|Pembrolizumab|Docetaxel|Capecitabine|Paclitaxel|Cetuximab|Lenvatinib,clinicaltrials.gov_api_v2,2020-08-06,TRIAL_START,start_date,0
MRK,NCT02343952,PHASE2,COMPLETED,"Nasser Hanna, M.D.",Pembrolizumab,clinicaltrials.gov_api_v2,2020-08-10,PRIMARY_COMPLETION,primary_completion_date,0
PFE,NCT04253353,PHASE1,COMPLETED,Pfizer,tafamidis|rosuvastatin,clinicaltrials.gov_api_v2,2020-08-10,PRIMARY_COMPLETION,primary_completion_date,0
PFE,NCT04253353,PHASE1,COMPLETED,Pfizer,tafamidis|rosuvastatin,clinicaltrials.gov_api_v2,2020-08-10,STUDY_COMPLETION,completion_date,0
BMY,NCT02837029,PHASE1,COMPLETED,Northwestern University,Laboratory Biomarker Analysis|Nivolumab|Yttrium Y 90 Glass Microspheres,clinicaltrials.gov_api_v2,2020-08-11,RESULTS_POSTED,results_first_posted_date,0
BMY,NCT03325816,PHASE1|PHASE2,COMPLETED,Georgetown University,Nivolumab|177Lu-DOTA0-Tyr3-Octreotate,clinicaltrials.gov_api_v2,2020-08-11,STUDY_COMPLETION,completion_date,0
BMY,NCT01783938,PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab|Ipilimumab,clinicaltrials.gov_api_v2,2020-08-12,STUDY_COMPLETION,completion_date,0
BMY,NCT04211558,PHASE1,COMPLETED,Celgene,Ozanimod,clinicaltrials.gov_api_v2,2020-08-12,TRIAL_START,start_date,0
MRK,NCT04428333,PHASE3,TERMINATED,GlaxoSmithKline,Feladilimab|Pembrolizumab|Placebo|Platinum based chemotherapy|Fluorouracil (5FU),clinicaltrials.gov_api_v2,2020-08-12,TRIAL_START,start_date,0
BMY,NCT04495296,PHASE1|PHASE2,RECRUITING,"Suzhou Transcenta Therapeutics Co., Ltd.",TST001|Oxaliplatin|Capecitabine|Paclitaxel|Gemcitabine|Cisplatin|Nivolumab,clinicaltrials.gov_api_v2,2020-08-13,TRIAL_START,start_date,0
GILD,NCT03926195,PHASE2,COMPLETED,Galapagos NV,Filgotinib|Placebo|Standard of Care,clinicaltrials.gov_api_v2,2020-08-14,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT02513472,PHASE1|PHASE2,COMPLETED,Eisai Inc.,Eribulin Mesylate|Pembrolizumab,clinicaltrials.gov_api_v2,2020-08-14,RESULTS_POSTED,results_first_posted_date,0
MRK,NCT02875067,PHASE1|PHASE2,TERMINATED,NYU Langone Health,Pembrolizumab|Lenalidomide,clinicaltrials.gov_api_v2,2020-08-14,RESULTS_POSTED,results_first_posted_date,0
MRK,NCT02875067,PHASE1|PHASE2,TERMINATED,NYU Langone Health,Pembrolizumab|Lenalidomide,clinicaltrials.gov_api_v2,2020-08-14,STATUS_TERMINATED,last_update_posted_date,1
BMY,NCT04305249,PHASE1,TERMINATED,Antengene Therapeutics Limited,ATG-017|ATG-017+Nivolumab,clinicaltrials.gov_api_v2,2020-08-15,TRIAL_START,start_date,0
MRK,NCT02501096,PHASE1|PHASE2,COMPLETED,Eisai Inc.,Lenvatinib|Pembrolizumab,clinicaltrials.gov_api_v2,2020-08-18,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT03988036,PHASE2,COMPLETED,West German Study Group,Pembrolizumab|Trastuzumab Biosimilar ABP 980|Pertuzumab,clinicaltrials.gov_api_v2,2020-08-18,TRIAL_START,start_date,0
MRK,NCT04432857,PHASE1,ACTIVE_NOT_RECRUITING,"Adlai Nortye Biopharma Co., Ltd.",AN0025|Pembrolizumab,clinicaltrials.gov_api_v2,2020-08-20,TRIAL_START,start_date,0
JNJ,NCT04338321,PHASE3,COMPLETED,Janssen-Cilag International NV,Esketamine 28 mg|Esketamine 56 mg|Esketamine 84 mg|Quetiapine XR 50 mg|Quetiapine XR 100 mg|Quetiapine XR 150 mg|SSRI/SNRI,clinicaltrials.gov_api_v2,2020-08-21,TRIAL_START,start_date,0
MRK,NCT02460198,PHASE2,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab,clinicaltrials.gov_api_v2,2020-08-21,RESULTS_POSTED,results_first_posted_date,0
BMY,NCT03824704,PHASE2,TERMINATED,pharmaand GmbH,Rucaparib|Nivolumab,clinicaltrials.gov_api_v2,2020-08-24,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT03824704,PHASE2,TERMINATED,pharmaand GmbH,Rucaparib|Nivolumab,clinicaltrials.gov_api_v2,2020-08-24,STUDY_COMPLETION,completion_date,0
ABBV,NCT03875508,PHASE3,COMPLETED,AbbVie,Risankizumab|Autoinjector,clinicaltrials.gov_api_v2,2020-08-25,STUDY_COMPLETION,completion_date,0
BMY,NCT03351231,PHASE1|PHASE2,TERMINATED,Bristol-Myers Squibb,BMS-986242|Nivolumab,clinicaltrials.gov_api_v2,2020-08-26,STATUS_TERMINATED,last_update_posted_date,1
ABBV,NCT03738397,PHASE3,COMPLETED,AbbVie,Upadacitinib|Dupilumab|Placebo to dupilumab|Placebo to upadacitinib,clinicaltrials.gov_api_v2,2020-08-27,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT03662659,PHASE2,COMPLETED,Bristol-Myers Squibb,BMS-986213|Nivolumab|XELOX|FOLFOX|SOX,clinicaltrials.gov_api_v2,2020-08-27,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT02811861,PHASE3,ACTIVE_NOT_RECRUITING,Eisai Inc.,Lenvatinib|Everolimus|Pembrolizumab|Sunitinib,clinicaltrials.gov_api_v2,2020-08-28,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT02652455,EARLY_PHASE1,COMPLETED,H. Lee Moffitt Cancer Center and Research Institute,Nivolumab|Surgery to Remove Tumor for Growth of TIL|CD137|Cyclophosphamide|Fludarabine|TIL Infusion|Interleukin-2,clinicaltrials.gov_api_v2,2020-08-30,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT02652455,EARLY_PHASE1,COMPLETED,H. Lee Moffitt Cancer Center and Research Institute,Nivolumab|Surgery to Remove Tumor for Growth of TIL|CD137|Cyclophosphamide|Fludarabine|TIL Infusion|Interleukin-2,clinicaltrials.gov_api_v2,2020-08-30,STUDY_COMPLETION,completion_date,0
BMY,NCT04044430,PHASE1,TERMINATED,"University of California, San Francisco",Binimetinib|Encorafenib|Nivolumab|Questionnaire Administration,clinicaltrials.gov_api_v2,2020-08-31,TRIAL_START,start_date,0
BMY,NCT04570839,PHASE1|PHASE2,COMPLETED,Compugen Ltd,COM701 in combination with BMS-986207 and nivolumab.,clinicaltrials.gov_api_v2,2020-08-31,TRIAL_START,start_date,0
ABBV,NCT05274100,PHASE1,COMPLETED,AbbVie,Risankizumab|Risankizumab|Risankizumab,clinicaltrials.gov_api_v2,2020-09-01,TRIAL_START,start_date,0
BMY,NCT03219671,PHASE2,UNKNOWN,Alona Zer,Nivolumab|Ipilimumab,clinicaltrials.gov_api_v2,2020-09-01,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT03302234,PHASE3,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab|Ipilimumab|Placebo,clinicaltrials.gov_api_v2,2020-09-01,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT04201145,PHASE1,WITHDRAWN,"Raphael Bueno, MD",Pembrolizumab|Defactinib,clinicaltrials.gov_api_v2,2020-09-01,TRIAL_START,start_date,0
ABBV,NCT02955212,PHASE3,COMPLETED,AbbVie,Upadacitinib|Placebo,clinicaltrials.gov_api_v2,2020-09-03,STUDY_COMPLETION,completion_date,0
BMY,NCT04088500,PHASE2,TERMINATED,Bristol-Myers Squibb,Nivolumab|Ipilimumab,clinicaltrials.gov_api_v2,2020-09-03,TRIAL_START,start_date,0
BMY,NCT03800602,PHASE2,COMPLETED,Emory University,Metformin|Nivolumab,clinicaltrials.gov_api_v2,2020-09-04,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT04058145,PHASE2,WITHDRAWN,Massachusetts General Hospital,AMD3100|Pembrolizumab,clinicaltrials.gov_api_v2,2020-09-07,STATUS_WITHDRAWN,last_update_posted_date,1
AMGN,NCT04044560,PHASE2,TERMINATED,University of British Columbia,blinatumomab,clinicaltrials.gov_api_v2,2020-09-08,TRIAL_START,start_date,0
BMY,NCT02320058,PHASE2,COMPLETED,Bristol-Myers Squibb,Ipilimumab|Nivolumab,clinicaltrials.gov_api_v2,2020-09-08,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT03807765,PHASE1,COMPLETED,H. Lee Moffitt Cancer Center and Research Institute,Nivolumab|Stereotactic Radiosurgery,clinicaltrials.gov_api_v2,2020-09-08,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT02320058,PHASE2,COMPLETED,Bristol-Myers Squibb,Ipilimumab|Nivolumab,clinicaltrials.gov_api_v2,2020-09-08,STUDY_COMPLETION,completion_date,0
JNJ,NCT04476446,PHASE3,COMPLETED,"Janssen-Cilag, S.A.",Esketamine,clinicaltrials.gov_api_v2,2020-09-08,TRIAL_START,start_date,0
ABBV,NCT03823378,PHASE2,TERMINATED,AbbVie,Elsubrutinib|Upadacitinib|Placebo for elsubrutinib|Placebo for upadacitinib,clinicaltrials.gov_api_v2,2020-09-09,PRIMARY_COMPLETION,primary_completion_date,0
ABBV,NCT03823378,PHASE2,TERMINATED,AbbVie,Elsubrutinib|Upadacitinib|Placebo for elsubrutinib|Placebo for upadacitinib,clinicaltrials.gov_api_v2,2020-09-09,STUDY_COMPLETION,completion_date,0
BMY,NCT04263051,PHASE2,COMPLETED,Centre Hospitalier Universitaire de Besancon,UCPVax + Nivolumab|standard chemotherapy,clinicaltrials.gov_api_v2,2020-09-09,TRIAL_START,start_date,0
MRK,NCT02501473,PHASE1|PHASE2,TERMINATED,"Immune Design, a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA)",G100|Pembrolizumab|Rituximab,clinicaltrials.gov_api_v2,2020-09-09,RESULTS_POSTED,results_first_posted_date,0
MRK,NCT02501473,PHASE1|PHASE2,TERMINATED,"Immune Design, a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA)",G100|Pembrolizumab|Rituximab,clinicaltrials.gov_api_v2,2020-09-09,STATUS_TERMINATED,last_update_posted_date,1
AMGN,NCT03298412,PHASE2,TERMINATED,Amgen,Blinatumomab,clinicaltrials.gov_api_v2,2020-09-11,RESULTS_POSTED,results_first_posted_date,0
AMGN,NCT03298412,PHASE2,TERMINATED,Amgen,Blinatumomab,clinicaltrials.gov_api_v2,2020-09-11,STATUS_TERMINATED,last_update_posted_date,1
BMY,NCT04540705,PHASE1,COMPLETED,Bristol-Myers Squibb,Nivolumab|Axitinib|Cabozantinib,clinicaltrials.gov_api_v2,2020-09-11,TRIAL_START,start_date,0
MRK,NCT02079636,PHASE1,COMPLETED,Eli Lilly and Company,Abemaciclib|Pemetrexed|Gemcitabine|Ramucirumab|LY3023414|Pembrolizumab,clinicaltrials.gov_api_v2,2020-09-11,RESULTS_POSTED,results_first_posted_date,0
AMGN,NCT03476239,PHASE3,COMPLETED,Amgen,Blinatumomab|Dexamthasone,clinicaltrials.gov_api_v2,2020-09-14,RESULTS_POSTED,results_first_posted_date,0
BMY,NCT04340193,PHASE3,COMPLETED,Bristol-Myers Squibb,nivolumab|ipilimumab|TACE,clinicaltrials.gov_api_v2,2020-09-14,TRIAL_START,start_date,0
GILD,NCT04539262,PHASE1|PHASE2,COMPLETED,Gilead Sciences,Remdesivir (RDV)|Placebo,clinicaltrials.gov_api_v2,2020-09-14,TRIAL_START,start_date,0
MRK,NCT03982004,PHASE1,TERMINATED,Washington University School of Medicine,Epicutaneous cryoimmunotherapy|Topical imiquimod|Pembrolizumab|Dermatologic Quality of Life Index|Functional Assessment of Cancer Therapy|Intra-lesional GM-CSF|Cry-AC|Cutaneous tumor biopsy|Peripheral blood draw for research,clinicaltrials.gov_api_v2,2020-09-14,TRIAL_START,start_date,0
MRK,NCT04546074,PHASE1|PHASE2,UNKNOWN,Keio University,Pembrolizumab and Imatinib mesylate|Pembrolizumab and Imatinib mesylate,clinicaltrials.gov_api_v2,2020-09-14,TRIAL_START,start_date,0
ABBV,NCT05274087,PHASE1,COMPLETED,AbbVie,Risankizumab,clinicaltrials.gov_api_v2,2020-09-15,TRIAL_START,start_date,0
MRK,NCT04526691,PHASE1,ACTIVE_NOT_RECRUITING,Daiichi Sankyo,Datopotamab deruxtecan|KEYTRUDA®|Carboplatin|Cisplatin,clinicaltrials.gov_api_v2,2020-09-15,TRIAL_START,start_date,0
BMY,NCT03215706,PHASE3,COMPLETED,Bristol-Myers Squibb,Ipilimumab|Nivolumab|Carboplatin|Paclitaxel|Pemetrexed|Cisplatin,clinicaltrials.gov_api_v2,2020-09-16,RESULTS_POSTED,results_first_posted_date,0
BMY,NCT04405102,PHASE2,TERMINATED,Centre de Recherche de l'Institut Universitaire de Cardiologie et de Pneumologie de Quebec,Ozanimod|Standard of care,clinicaltrials.gov_api_v2,2020-09-16,TRIAL_START,start_date,0
JNJ,NCT04557098,PHASE2,ACTIVE_NOT_RECRUITING,"Janssen Research & Development, LLC",Teclistamab,clinicaltrials.gov_api_v2,2020-09-17,TRIAL_START,start_date,0
PFE,NCT04575116,PHASE1,COMPLETED,Pfizer,Tafamidis free acid tablet|Tafamidis meglumine capsule,clinicaltrials.gov_api_v2,2020-09-17,TRIAL_START,start_date,0
MRK,NCT04358237,PHASE1|PHASE2,COMPLETED,Antonio Calles Blanco,Lurbinectedin|Pembrolizumab,clinicaltrials.gov_api_v2,2020-09-21,TRIAL_START,start_date,0
BMY,NCT04132817,PHASE1,COMPLETED,Bristol-Myers Squibb,Nivolumab|Ipilimumab|Nab-paclitaxel,clinicaltrials.gov_api_v2,2020-09-22,TRIAL_START,start_date,0
MRK,NCT02580994,PHASE2,COMPLETED,European Organisation for Research and Treatment of Cancer - EORTC,Pembrolizumab|cis/carboplatin and etoposide,clinicaltrials.gov_api_v2,2020-09-22,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT02674061,PHASE2,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab,clinicaltrials.gov_api_v2,2020-09-22,RESULTS_POSTED,results_first_posted_date,0
MRK,NCT03978624,PHASE2,ACTIVE_NOT_RECRUITING,UNC Lineberger Comprehensive Cancer Center,Pembrolizumab|Entinostat|Procedure/Surgery,clinicaltrials.gov_api_v2,2020-09-23,TRIAL_START,start_date,0
MRK,NCT04907227,PHASE3,TERMINATED,Merck Sharp & Dohme LLC,Pembrolizumab|Docetaxel|Prednisone|Placebo|Dexamethasone,clinicaltrials.gov_api_v2,2020-09-23,TRIAL_START,start_date,0
MRK,NCT02642809,PHASE1,COMPLETED,Washington University School of Medicine,Pembrolizumab|Brachytherapy,clinicaltrials.gov_api_v2,2020-09-24,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT01592370,PHASE1|PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab|Ipilimumab|Lirilumab|Daratumumab|Pomalidomide|Dexamethasone,clinicaltrials.gov_api_v2,2020-09-25,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT03259425,PHASE2,TERMINATED,University of Utah,Nivolumab|HF10,clinicaltrials.gov_api_v2,2020-09-25,STUDY_COMPLETION,completion_date,0
JNJ,NCT03097133,PHASE3,COMPLETED,"Janssen Research & Development, LLC",Esketamine|Placebo|Standard of Care,clinicaltrials.gov_api_v2,2020-09-25,RESULTS_POSTED,results_first_posted_date,0
BMY,NCT04211558,PHASE1,COMPLETED,Celgene,Ozanimod,clinicaltrials.gov_api_v2,2020-09-26,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT03162731,EARLY_PHASE1,COMPLETED,Sidney Kimmel Comprehensive Cancer Center at Thomas Jefferson University,Nivolumab|Ipilimumab|Simultaneous-Integrated Boost Intensity-Modulated Radiation Therapy|Volume Modulated Arc Therapy,clinicaltrials.gov_api_v2,2020-09-27,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT02586207,PHASE1,COMPLETED,Sanford Health,pembrolizumab (MK-3475)|Cisplatin|Radiation,clinicaltrials.gov_api_v2,2020-09-29,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT02301039,PHASE2,COMPLETED,Sarcoma Alliance for Research through Collaboration,Pembrolizumab,clinicaltrials.gov_api_v2,2020-09-29,RESULTS_POSTED,results_first_posted_date,0
ABBV,NCT04524611,PHASE3,ACTIVE_NOT_RECRUITING,AbbVie,Risankizumab|Risankizumab|Ustekinumab|Ustekinumab,clinicaltrials.gov_api_v2,2020-09-30,TRIAL_START,start_date,0
MRK,NCT03875092,PHASE3,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab|Paclitaxel|Carboplatin|Saline placebo for pembrolizumab,clinicaltrials.gov_api_v2,2020-09-30,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT01905657,PHASE2|PHASE3,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab|Docetaxel,clinicaltrials.gov_api_v2,2020-09-30,STUDY_COMPLETION,completion_date,0
BMY,NCT03283046,PHASE1,WITHDRAWN,M.D. Anderson Cancer Center,Nivolumab|Lenalidomide|Dexamethasone|Ipilimumab,clinicaltrials.gov_api_v2,2020-10-01,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT03283046,PHASE1,WITHDRAWN,M.D. Anderson Cancer Center,Nivolumab|Lenalidomide|Dexamethasone|Ipilimumab,clinicaltrials.gov_api_v2,2020-10-01,STUDY_COMPLETION,completion_date,0
BMY,NCT03572478,PHASE1|PHASE2,TERMINATED,University of Chicago,Rucaparib|Nivolumab,clinicaltrials.gov_api_v2,2020-10-01,STUDY_COMPLETION,completion_date,0
BMY,NCT04315155,PHASE1,WITHDRAWN,University of Utah,Belinostat|nivolumab|ipilimumab|nivolumab|Belinostat,clinicaltrials.gov_api_v2,2020-10-01,TRIAL_START,start_date,0
MRK,NCT02688608,PHASE2,COMPLETED,Saad A Khan,Pembrolizumab,clinicaltrials.gov_api_v2,2020-10-01,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT03634332,PHASE2,UNKNOWN,Pancreatic Cancer Research Team,PEGPH20|Pembrolizumab,clinicaltrials.gov_api_v2,2020-10-01,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT03666325,PHASE2,UNKNOWN,"Fondazione IRCCS Istituto Nazionale dei Tumori, Milano",Pembrolizumab|Cetuximab,clinicaltrials.gov_api_v2,2020-10-01,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT02256436,PHASE3,COMPLETED,Merck Sharp & Dohme LLC,pembrolizumab|paclitaxel|vinflunine|docetaxel,clinicaltrials.gov_api_v2,2020-10-01,STUDY_COMPLETION,completion_date,0
AMGN,NCT04524455,PHASE1,COMPLETED,Amgen,Blinatumomab|AMG 404|Dexamethasone Premedication,clinicaltrials.gov_api_v2,2020-10-02,TRIAL_START,start_date,0
MRK,NCT04585035,PHASE1|PHASE2,ACTIVE_NOT_RECRUITING,"InventisBio Co., Ltd","D-1553|D-1553 in combination with Drug: pembrolizumab, Drug:KEYTRUDA® , Drug: cetuximab, Drug: other",clinicaltrials.gov_api_v2,2020-10-02,TRIAL_START,start_date,0
BMY,NCT02253992,PHASE1|PHASE2,TERMINATED,Bristol-Myers Squibb,Urelumab|Nivolumab,clinicaltrials.gov_api_v2,2020-10-05,RESULTS_POSTED,results_first_posted_date,0
BMY,NCT02253992,PHASE1|PHASE2,TERMINATED,Bristol-Myers Squibb,Urelumab|Nivolumab,clinicaltrials.gov_api_v2,2020-10-05,STATUS_TERMINATED,last_update_posted_date,1
BMY,NCT04575922,PHASE2,UNKNOWN,Massachusetts General Hospital,Nivolumab|Ipilimumab|Radiation Therapy,clinicaltrials.gov_api_v2,2020-10-05,TRIAL_START,start_date,0
GILD,NCT04150068,PHASE2|PHASE3,ACTIVE_NOT_RECRUITING,Gilead Sciences,Oral Lenacapavir|Oral Lenacapavir Placebo|Subcutaneous Lenacapavir|Failing ARV Regimen|Optimized Background Regimen (OBR),clinicaltrials.gov_api_v2,2020-10-05,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT02451930,PHASE1,COMPLETED,Eli Lilly and Company,Necitumumab|Pembrolizumab,clinicaltrials.gov_api_v2,2020-10-05,RESULTS_POSTED,results_first_posted_date,0
MRK,NCT02864394,PHASE3,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab|Docetaxel,clinicaltrials.gov_api_v2,2020-10-05,RESULTS_POSTED,results_first_posted_date,0
BMY,NCT03342911,PHASE2,COMPLETED,Sidney Kimmel Comprehensive Cancer Center at Thomas Jefferson University,Paclitaxel|Carboplatin|Nivolumab,clinicaltrials.gov_api_v2,2020-10-06,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT03342911,PHASE2,COMPLETED,Sidney Kimmel Comprehensive Cancer Center at Thomas Jefferson University,Paclitaxel|Carboplatin|Nivolumab,clinicaltrials.gov_api_v2,2020-10-06,STUDY_COMPLETION,completion_date,0
BMY,NCT04528290,PHASE1,COMPLETED,Celgene,Ozanimod|Ozanimod,clinicaltrials.gov_api_v2,2020-10-07,TRIAL_START,start_date,0
BMY,NCT04620954,PHASE1|PHASE2,UNKNOWN,"National Cancer Centre, Singapore",Oregovomab|Nivolumab|Chemotherapy,clinicaltrials.gov_api_v2,2020-10-07,TRIAL_START,start_date,0
ABBV,NCT03675308,PHASE3,ACTIVE_NOT_RECRUITING,AbbVie,Placebo|Risankizumab,clinicaltrials.gov_api_v2,2020-10-08,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT02038933,PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab,clinicaltrials.gov_api_v2,2020-10-08,STUDY_COMPLETION,completion_date,0
BMY,NCT03527108,PHASE2,ACTIVE_NOT_RECRUITING,Fox Chase Cancer Center,Nivolumab|Ramucirumab,clinicaltrials.gov_api_v2,2020-10-08,TRIAL_START,start_date,0
MRK,NCT02375672,PHASE2,COMPLETED,Hoosier Cancer Research Network,Pembrolizumab|mFOLFOX6,clinicaltrials.gov_api_v2,2020-10-08,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT02375672,PHASE2,COMPLETED,Hoosier Cancer Research Network,Pembrolizumab|mFOLFOX6,clinicaltrials.gov_api_v2,2020-10-08,STUDY_COMPLETION,completion_date,0
BMY,NCT04211558,PHASE1,COMPLETED,Celgene,Ozanimod,clinicaltrials.gov_api_v2,2020-10-09,STUDY_COMPLETION,completion_date,0
BMY,NCT03271047,PHASE2,COMPLETED,Pfizer,binimetinib|nivolumab|ipilimumab,clinicaltrials.gov_api_v2,2020-10-13,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT01647516,PHASE2,COMPLETED,Celgene,Ozanimod|Placebo,clinicaltrials.gov_api_v2,2020-10-14,RESULTS_POSTED,results_first_posted_date,0
BMY,NCT03048500,PHASE2,UNKNOWN,Northwestern University,Laboratory Biomarker Analysis|Metformin Hydrochloride|Nivolumab,clinicaltrials.gov_api_v2,2020-10-14,RESULTS_POSTED,results_first_posted_date,0
BMY,NCT04599140,PHASE1|PHASE2,ACTIVE_NOT_RECRUITING,M.D. Anderson Cancer Center,CXCR1/2 Inhibitor SX-682|Nivolumab,clinicaltrials.gov_api_v2,2020-10-14,TRIAL_START,start_date,0
MRK,NCT03013127,PHASE2,TERMINATED,Oslo University Hospital,Pembrolizumab,clinicaltrials.gov_api_v2,2020-10-14,STATUS_TERMINATED,last_update_posted_date,1
MRK,NCT04211103,PHASE2,UNKNOWN,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,Pembrolizumab,clinicaltrials.gov_api_v2,2020-10-14,TRIAL_START,start_date,0
MRK,NCT03322566,PHASE2,COMPLETED,Incyte Corporation,Pembrolizumab|Epacadostat|Platinum-based chemotherapy|Placebo,clinicaltrials.gov_api_v2,2020-10-16,STUDY_COMPLETION,completion_date,0
BMY,NCT03256136,PHASE2,COMPLETED,Massachusetts General Hospital,Carboplatin|Nivolumab|pemetrexed|Ipilimumab,clinicaltrials.gov_api_v2,2020-10-19,RESULTS_POSTED,results_first_posted_date,0
JNJ,NCT02918318,PHASE2,COMPLETED,Janssen Pharmaceutical K.K.,Placebo|Intranasal esketamine (28 mg)|Intranasal esketamine (56 mg)|Intranasal esketamine (84 mg),clinicaltrials.gov_api_v2,2020-10-19,RESULTS_POSTED,results_first_posted_date,0
MRK,NCT03364049,PHASE1,COMPLETED,Merck Sharp & Dohme LLC,MK-7162|Pembrolizumab,clinicaltrials.gov_api_v2,2020-10-19,PRIMARY_COMPLETION,primary_completion_date,0
MRK,NCT03364049,PHASE1,COMPLETED,Merck Sharp & Dohme LLC,MK-7162|Pembrolizumab,clinicaltrials.gov_api_v2,2020-10-19,STUDY_COMPLETION,completion_date,0
MRK,NCT04575584,PHASE2|PHASE3,TERMINATED,Merck Sharp & Dohme LLC,Molnupiravir|Placebo,clinicaltrials.gov_api_v2,2020-10-19,TRIAL_START,start_date,0
MRK,NCT04575597,PHASE2|PHASE3,COMPLETED,Merck Sharp & Dohme LLC,Molnupiravir|Placebo,clinicaltrials.gov_api_v2,2020-10-19,TRIAL_START,start_date,0
MRK,NCT03274661,PHASE2,COMPLETED,Baptist Health South Florida,Pembrolizumab 200 mg Q3W,clinicaltrials.gov_api_v2,2020-10-20,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT04464759,PHASE1|PHASE2,RECRUITING,"Ravi Amaravadi, MD",Nivolumab|Hydroxychloroquine|Ipilimumab,clinicaltrials.gov_api_v2,2020-10-21,TRIAL_START,start_date,0
MRK,NCT03899857,PHASE2,ACTIVE_NOT_RECRUITING,University of Zurich,Pembrolizumab,clinicaltrials.gov_api_v2,2020-10-21,TRIAL_START,start_date,0
MRK,NCT03286114,PHASE1,TERMINATED,University of Michigan Rogel Cancer Center,Pembrolizumab,clinicaltrials.gov_api_v2,2020-10-22,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT02569242,PHASE3,COMPLETED,Ono Pharmaceutical Co. Ltd,Nivolumab|Docetaxel/Paclitaxel,clinicaltrials.gov_api_v2,2020-10-23,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT02569242,PHASE3,COMPLETED,Ono Pharmaceutical Co. Ltd,Nivolumab|Docetaxel/Paclitaxel,clinicaltrials.gov_api_v2,2020-10-23,STUDY_COMPLETION,completion_date,0
MRK,NCT02576990,PHASE2,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab,clinicaltrials.gov_api_v2,2020-10-23,STUDY_COMPLETION,completion_date,0
MRK,NCT04489888,PHASE4,COMPLETED,Merck Sharp & Dohme LLC,Pembrolizumab|Carboplatin|Paclitaxel,clinicaltrials.gov_api_v2,2020-10-27,TRIAL_START,start_date,0
ABBV,NCT03706040,PHASE2,COMPLETED,AbbVie,Placebo|Risankizumab,clinicaltrials.gov_api_v2,2020-10-28,PRIMARY_COMPLETION,primary_completion_date,0
BMY,NCT02857426,PHASE2,COMPLETED,Bristol-Myers Squibb,Nivolumab,clinicaltrials.gov_api_v2,2020-10-28,RESULTS_POSTED,results_first_posted_date,0
BMY,NCT04315155,PHASE1,WITHDRAWN,University of Utah,Belinostat|nivolumab|ipilimumab|nivolumab|Belinostat,clinicaltrials.gov_api_v2,2020-10-28,STATUS_WITHDRAWN,last_update_posted_date,1
MRK,NCT04357873,PHASE2,COMPLETED,UNICANCER,pembrolizumab; vorinostat,clinicaltrials.gov_api_v2,2020-10-28,TRIAL_START,start_date,0
