date,ticker,event_type,drug_name,therapeutic_area,outcome,source,application_type,active_ingredient,sponsor_raw,px_1d_ret_pct,px_5d_ret_pct,days_to_event,as_of_date
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,80,2021-03-19
2021-03-26,BMY,APPROVAL,Breyanzi (lisocabtagene),Oncology,APPROVED,manual,,,,1.83,1.37,7,2021-03-19
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,80,2021-03-19
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,67,2021-03-22
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,77,2021-03-22
2021-03-26,BMY,APPROVAL,Breyanzi (lisocabtagene),Oncology,APPROVED,manual,,,,1.83,1.37,4,2021-03-22
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,77,2021-03-22
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,66,2021-03-23
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,76,2021-03-23
2021-03-26,BMY,APPROVAL,Breyanzi (lisocabtagene),Oncology,APPROVED,manual,,,,1.83,1.37,3,2021-03-23
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,76,2021-03-23
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,65,2021-03-24
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,75,2021-03-24
2021-03-26,BMY,APPROVAL,Breyanzi (lisocabtagene),Oncology,APPROVED,manual,,,,1.83,1.37,2,2021-03-24
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,75,2021-03-24
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,64,2021-03-25
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,74,2021-03-25
2021-03-26,BMY,APPROVAL,Breyanzi (lisocabtagene),Oncology,APPROVED,manual,,,,1.83,1.37,1,2021-03-25
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,74,2021-03-25
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,63,2021-03-26
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,73,2021-03-26
2021-03-26,BMY,APPROVAL,Breyanzi (lisocabtagene),Oncology,APPROVED,manual,,,,1.83,1.37,0,2021-03-26
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,73,2021-03-26
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,60,2021-03-29
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,70,2021-03-29
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,70,2021-03-29
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,59,2021-03-30
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,69,2021-03-30
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,69,2021-03-30
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,58,2021-03-31
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,68,2021-03-31
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,68,2021-03-31
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,57,2021-04-01
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,67,2021-04-01
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,67,2021-04-01
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,53,2021-04-05
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,63,2021-04-05
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,63,2021-04-05
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,52,2021-04-06
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,62,2021-04-06
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,62,2021-04-06
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,51,2021-04-07
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,61,2021-04-07
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,61,2021-04-07
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,50,2021-04-08
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,60,2021-04-08
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,60,2021-04-08
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,49,2021-04-09
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,59,2021-04-09
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,59,2021-04-09
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,46,2021-04-12
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,56,2021-04-12
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,56,2021-04-12
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,45,2021-04-13
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,55,2021-04-13
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,55,2021-04-13
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,44,2021-04-14
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,54,2021-04-14
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,54,2021-04-14
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,43,2021-04-15
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,53,2021-04-15
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,53,2021-04-15
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,42,2021-04-16
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,52,2021-04-16
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,52,2021-04-16
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,39,2021-04-19
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,49,2021-04-19
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,49,2021-04-19
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,38,2021-04-20
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,48,2021-04-20
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,48,2021-04-20
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,37,2021-04-21
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,47,2021-04-21
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,47,2021-04-21
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,36,2021-04-22
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,46,2021-04-22
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,46,2021-04-22
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,35,2021-04-23
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,45,2021-04-23
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,45,2021-04-23
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,32,2021-04-26
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,42,2021-04-26
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,42,2021-04-26
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,31,2021-04-27
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,41,2021-04-27
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,41,2021-04-27
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,30,2021-04-28
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,40,2021-04-28
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,40,2021-04-28
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,29,2021-04-29
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,39,2021-04-29
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,39,2021-04-29
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,28,2021-04-30
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,38,2021-04-30
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,38,2021-04-30
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,25,2021-05-03
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,35,2021-05-03
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,35,2021-05-03
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,24,2021-05-04
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,34,2021-05-04
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,34,2021-05-04
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,23,2021-05-05
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,33,2021-05-05
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,33,2021-05-05
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,22,2021-05-06
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,32,2021-05-06
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,32,2021-05-06
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,21,2021-05-07
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,31,2021-05-07
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,31,2021-05-07
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,18,2021-05-10
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,28,2021-05-10
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,28,2021-05-10
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,17,2021-05-11
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,27,2021-05-11
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,27,2021-05-11
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,16,2021-05-12
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,26,2021-05-12
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,26,2021-05-12
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,15,2021-05-13
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,25,2021-05-13
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,25,2021-05-13
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,14,2021-05-14
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,24,2021-05-14
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,24,2021-05-14
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,11,2021-05-17
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,21,2021-05-17
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,21,2021-05-17
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,10,2021-05-18
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,20,2021-05-18
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,20,2021-05-18
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,9,2021-05-19
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,19,2021-05-19
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,19,2021-05-19
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,8,2021-05-20
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,18,2021-05-20
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,18,2021-05-20
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,7,2021-05-21
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,17,2021-05-21
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,17,2021-05-21
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,4,2021-05-24
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,14,2021-05-24
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,88,2021-05-24
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,14,2021-05-24
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,3,2021-05-25
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,13,2021-05-25
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,87,2021-05-25
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,13,2021-05-25
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,90,2021-05-25
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,2,2021-05-26
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,12,2021-05-26
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,86,2021-05-26
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,12,2021-05-26
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,89,2021-05-26
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,1,2021-05-27
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,11,2021-05-27
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,85,2021-05-27
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,11,2021-05-27
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,88,2021-05-27
2021-05-28,AMGN,APPROVAL,Lumakras (sotorasib),Oncology,APPROVED,manual,,,,1.12,0.8,0,2021-05-28
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,10,2021-05-28
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,84,2021-05-28
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,10,2021-05-28
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,87,2021-05-28
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,6,2021-06-01
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,80,2021-06-01
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,6,2021-06-01
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,83,2021-06-01
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,5,2021-06-02
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,79,2021-06-02
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,5,2021-06-02
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,82,2021-06-02
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,4,2021-06-03
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,78,2021-06-03
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,4,2021-06-03
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,81,2021-06-03
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,3,2021-06-04
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,77,2021-06-04
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,3,2021-06-04
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,80,2021-06-04
2021-06-07,BIIB,APPROVAL,Aducanumab (Aduhelm),Neurology,APPROVED,manual,,,,38.34,41.94,0,2021-06-07
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,74,2021-06-07
2021-06-07,MRK,APPROVAL,Keytruda - TMB-H solid tumors,Oncology,APPROVED,manual,,,,-1.77,2.68,0,2021-06-07
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,77,2021-06-07
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,73,2021-06-08
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,76,2021-06-08
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,72,2021-06-09
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,75,2021-06-09
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,71,2021-06-10
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,74,2021-06-10
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,70,2021-06-11
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,73,2021-06-11
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,67,2021-06-14
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,70,2021-06-14
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,66,2021-06-15
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,69,2021-06-15
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,65,2021-06-16
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,68,2021-06-16
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,64,2021-06-17
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,67,2021-06-17
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,63,2021-06-18
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,66,2021-06-18
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,60,2021-06-21
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,63,2021-06-21
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,59,2021-06-22
2021-08-23,PFE,APPROVAL,Comirnaty (COVID vaccine full approval),Infectious Disease,APPROVED,manual,,,,2.48,-4.02,62,2021-06-22
2021-08-20,GILD,CRL,Filgotinib RA,Immunology,REJECTED,manual,,,,1.07,-0.54,58,2021-06-23
