date,PPO_PriceOnly,BuyHold_Equal,EqualWeight_Monthly,Momentum_20D,XPH,PPO_PriceSentiment,PPO_Phase5_BasicFDA,PPO_Phase5_RichFDA,PPO_Phase5_RichFDA_CT,PPO_Phase6_SEC
2022-08-10,1003832.643142437,1040860.7700582148,1041261.9252223292,1035585.3969300754,959991.1560472866,1011751.4447962953,906426.6122437936,1015051.7263878632,1014172.556711273,1052111.3753024065
2022-08-11,1008102.6250760308,1029571.9648195128,1029286.0905268895,1021606.3165846228,945282.024787307,1014660.7999598694,923084.6308099251,1024125.3871315764,1020297.2505169676,1056548.3233309707
2022-08-12,993468.3177945366,1040911.2971021164,1040764.9585853647,1028764.7230780404,959125.8060930473,993703.131655426,913002.1408730964,1014953.8181084442,1003197.1386624144,1054671.0696078262
2022-08-15,1004743.9089276544,1045501.6068866109,1046965.5397215028,1057846.8546300817,957828.040870558,982778.8972651672,920454.457473896,1027485.1020287324,1015389.7158032224,1069425.2698718032
2022-08-16,1015296.6738965265,1046215.4808158946,1047520.5740058314,1056343.718225254,944632.839182381,987469.3479335022,967944.5135156136,1038336.3419426729,1023382.8978977964,1068359.1281176528
2022-08-17,1018719.4977338066,1043511.378548699,1044166.0403876404,1055153.6079409786,934033.8604961686,996256.0453211976,969698.0894586068,1033099.0923394012,1027698.6770268248,1065564.9870425186
2022-08-18,1017586.1049039116,1038345.0496412078,1038474.2821908653,1046042.2544605728,934899.210450408,996315.3848445128,965168.1029740792,1031665.2929238128,1025092.122072296,1062371.1767855606
2022-08-19,1012432.8415829889,1045388.7057942466,1044904.0200188349,1053364.0859436076,955664.9256938295,991506.5583979796,952893.8972131234,1023682.5495270538,1019324.070005493,1062179.0076800308
2022-08-22,1021774.6287762872,1032578.5593630827,1031684.9277227912,1033292.8848176908,948310.4033486516,1006586.4801203918,955231.7867166024,1028753.0671166228,1028200.282228546,1064051.8588915786
2022-08-23,1013095.893432354,1017885.7453705964,1016945.7424059344,1017124.2628374228,947012.6381261623,1003060.0747859192,940911.7211801034,1011494.2904976654,1018490.1172314452,1047917.8141528092
2022-08-24,1001916.5015179864,1013453.3698787342,1012429.0630191108,1014810.9772348348,956962.8640555652,994333.9299952696,930975.4049226268,991496.2916725922,1006665.184660034,1033931.8653155288
2022-08-25,998337.883010601,1017724.0535387272,1017262.0052661512,1014332.3479289666,963019.5346086308,991046.5001856994,930098.61695113,987828.2593773652,1002795.9636860656,1028951.5643206558
2022-08-26,1003382.0987851372,999828.0087187836,998624.6456336702,997928.7904705642,934466.3623340416,1000310.7442652892,929660.159439228,985930.2196511078,1008449.3503056334,1037553.5471011124
2022-08-29,986954.9243771782,983670.21211715,984081.2940317272,998209.54665085,914133.1489284931,983217.0190608216,911833.196121357,970550.1749733734,990489.378976898,1017477.0042162857
2022-08-30,977116.5560223808,981406.3103979428,981649.9570160588,999008.7508163124,899640.2685874504,975626.3112818908,913002.1408730964,942367.2301644136,981052.8860569762,1006033.2030306776
2022-08-31,972567.468253826,978102.322572775,978723.098434298,1014513.353320262,898775.0052028344,972219.3937098694,913732.7551652412,944035.5432862092,976700.6541806028,1000952.5604220352
2022-09-01,966717.7985684624,1002267.3111716014,1002933.1059342148,1038169.8244139318,910023.256063596,965704.5812403868,927906.710548542,949024.3548630524,971782.613969879,990063.0560046156
2022-09-02,989943.8141171684,987971.8169116284,988163.1928852752,1022718.516577266,902668.5605791716,989612.04049942,949532.9190064888,971612.8435410308,995405.2866154478,1014144.4170580824
2022-09-06,975076.1049344292,988544.7266364048,988442.8486847756,1014473.2365101431,895962.8775604265,974072.1616542052,933021.0741197092,958710.9115113068,980413.4562397765,999614.0800600968
2022-09-07,975210.3332822076,999062.8643326702,999740.6642426032,1036878.6568564902,916728.852512718,976702.1055018615,926737.702270649,955254.1641625214,980638.583009796,1002156.2391711196
2022-09-08,984576.47273991,1010762.148478074,1012373.0944106884,1041839.6269818374,931221.7328537608,982021.635988922,947195.2200814706,969960.2942360688,989886.4408055112,1014549.7946444472
2022-09-09,992843.4408642998,1018610.6616635215,1020687.6328460464,1044720.1678369036,945282.024787307,989910.9620845031,951724.8889352304,984224.5342301178,998442.3181095883,1030808.2306567152
2022-09-12,995955.1572949638,1024724.911301879,1027113.3219052204,1044283.050815987,955016.0863673966,991823.3728205872,954354.9987451058,994558.3464745332,1004186.6456776428,1037479.3551379164
2022-09-13,1008389.4023129692,992805.3495417234,994425.0140056582,1007347.1638542194,925813.7284878816,991405.0645625304,994246.6915589792,1022016.698780899,1004053.1017933652,1044759.4674273452
2022-09-14,978645.437560772,999507.9747365715,1001054.0228601642,1006339.8166903652,934682.6132529784,965644.6351802064,951724.8889352304,989170.0020989229,971277.6507321164,1015292.2699938735
2022-09-15,992626.8231351128,1005285.1718648588,1006626.7277272048,1006339.8166903652,927544.5149659832,985547.738054962,963695.1220513802,989865.5818795012,981953.5081692504,1024671.4939852676
2022-09-16,991414.357658123,1013738.4032778244,1015032.480448215,1016267.898464304,914133.1489284931,988058.1941401672,961035.0278970224,1000125.5430840302,980274.29969223,1034390.8882800064
2022-09-19,1002072.8970410576,1006236.074305991,1008061.0554504644,1010095.2481164786,910053.6420013652,1003119.9197566224,969901.8813592416,1003343.1603974152,990727.4013386534,1044883.566685768
2022-09-20,994776.053664898,994358.0350062996,995544.6478298912,996764.8014640126,902025.0019997584,995230.2903926086,973153.0863725168,997630.6839150238,983786.4661885068,1037389.25983152
2022-09-21,983590.3270566216,980533.7587507804,981216.7411343527,983297.4471104804,879241.3488378375,987400.6070887756,954828.3321153146,982649.63633049,972118.8959217832,1025781.6813479384
2022-09-22,968715.0070111504,998467.7239205604,998260.3294698722,994848.7870270588,887703.8757912896,977299.5443141174,938867.8942414742,969826.368527298,957195.6050320432,1008981.5388613665
2022-09-23,987872.6413495291,991873.6316707584,991329.936654887,990649.3314490292,863835.0724016387,994632.6494013976,942857.908420704,983722.1124924468,974954.4515782164,1031747.2471667252
2022-09-26,981483.0434415092,984612.1740712328,983983.043613176,976535.0744181764,859061.190526236,997860.1331507872,929410.1204987984,972351.8765190887,968861.7934895324,1024824.6512957534
2022-09-27,974790.7108533134,986051.3703126034,985852.4163894376,976428.3086252282,861448.0881791257,991763.8311183166,921725.3617021064,963973.6443184662,963563.5306835936,1014755.4904299696
2022-09-28,973929.5779874076,1041186.64757826,1049443.6481283882,996997.0563420322,884232.0010499164,987221.2743556212,926011.2171784858,969156.098755722,962770.6288548276,1016928.6544161758
2022-09-29,985699.6858288994,1027174.4599735328,1034061.5482481392,975597.5149150932,873165.4598284052,995708.544710846,945222.5424348336,1083350.8252114104,975635.326948242,1126526.4665423357
2022-09-30,977913.5226361504,1012401.5201472668,1019989.9971082326,956742.230917744,871429.479172907,984770.6632411194,932513.4366265757,1061836.7794960784,967614.4161854552,1105820.0053988418
2022-10-03,967689.679824566,1020859.7180740944,1027704.0352033378,947504.296037429,879458.2923137601,977777.7986323548,912119.6990739328,1054869.5056923674,957330.0488529968,1085278.748555275
2022-10-04,976027.80716679,1038081.559298394,1045552.5820478102,956705.6736872784,901808.0585238356,976821.4921748352,921429.8380357248,1051167.240502243,968063.6244335936,1099169.8066607437
2022-10-05,995353.4860913506,1036455.59959534,1043778.0717678448,950961.45138218,898336.1837824623,991285.7789790344,965616.2164613229,1073484.0999306487,983882.3912792968,1116365.6926394424
2022-10-06,993950.2699048272,1023657.6073030632,1030455.4802590364,941305.603441538,900289.1944835065,988237.425783844,967685.0091783028,1068456.61472023,982700.092649536,1112588.240338417
2022-10-07,979792.4447629204,1013842.0064272848,1020141.9411127832,929856.4176853776,882929.9073462636,969111.2966334532,960296.0916787606,1062705.4623421477,968023.6401577756,1101062.5976000747
2022-10-10,972632.6038129082,1015018.1940467436,1020795.3607173844,930262.9093971128,871212.6222666076,958891.0493647766,950542.7307435494,1050851.0469101714,959766.2317028808,1092563.0106326065
2022-10-11,982612.894187664,1032856.8994579136,1038629.8407215832,931275.7448815524,874684.4970079807,960146.075228424,953054.9995385628,1040409.009468918,968039.1695118712,1101474.3156863174
2022-10-12,993871.855529522,1029662.0835935534,1035679.8994707254,929283.9371206716,873382.3167347044,974012.5188624572,970936.2777177315,1052419.1513985442,986849.2675038144,1111394.4006625137
2022-10-13,990776.479911541,1057552.6136444705,1063257.7848063018,962804.1717550152,885750.9516598686,973773.4422480774,966798.628757618,1048338.19398201,985773.8421498106,1104007.996564003
2022-10-14,1009530.944061016,1052541.279370562,1058296.89510672,955007.3081877424,881410.9567363113,988476.5023982238,982611.0506936532,1082673.9421089934,1005286.1279965208,1145245.4032946548
2022-10-17,1005720.8942410698,1065928.1457599576,1071603.8765123948,969639.2250713268,894430.4220892437,984352.4560725404,978325.2587434272,1073791.0512436675,1002108.721681671,1137210.048756691
2022-10-18,1019809.9233243216,1069031.3637564604,1074899.1179853578,971162.2130697528,904412.159361518,997083.3616053772,981428.7019235116,1085507.0813721465,1015222.5409146117,1156416.173306557
2022-10-19,1023575.4470135918,1054506.9068451046,1060120.5553455362,954514.1595306552,879458.2923137601,993616.70015213,988669.9211160165,1090942.1038941192,1018155.3761769102,1160170.3630648574
2022-10-20,1010906.3559796562,1050603.172516873,1056412.746900417,950308.0160305756,870344.67522367,985727.0707881164,978620.97298827,1076817.7079514312,1003849.7639637756,1142683.0156680068
2022-10-21,1009824.9862515678,1078265.1594119803,1084756.3987828828,971354.5971583908,887052.8722242749,988237.425783844,978177.7510148508,1069650.413758163,1002021.8837376402,1138396.0766879043
2022-10-24,1038254.4181973686,1100460.8546761058,1106905.1257913387,997632.0703054596,891392.6074389623,1009754.219988556,1002265.8520280344,1094899.8520630645,1030234.9971638488,1168237.213131996
2022-10-25,1054777.902923321,1099233.258279367,1105909.5669762637,995817.17431732,901157.141526444,1023321.8431269836,1020147.25725951,1114104.796158676,1050632.259321289,1194862.9859591443
2022-10-26,1057851.0480420345,1118119.9757574266,1124664.5631003275,1015047.1948079764,912440.626223878,1021708.1517970276,1029014.0471955758,1114329.1731270598,1051714.2946453856,1192469.8656893692
2022-10-27,1068965.8374707452,1118854.7730524628,1124762.969769737,1016702.7128952864,899855.2209620378,1030673.4742915344,1047043.2142602424,1138879.6463936614,1065787.1511021422,1211210.2042971572
2022-10-28,1070883.2027356378,1148491.2411696184,1157259.6087079742,1072333.9599718822,919384.0294281314,1031271.1152827452,1037880.773605488,1133646.0901039883,1067037.1672650145,1216969.1698428115
2022-10-31,1117140.2783734552,1142887.635776508,1150648.6375756504,1065690.012862924,918299.2254788944,1046571.9175135804,1171917.8448449594,1198564.1306389617,1106882.6276493834,1214941.738095375
2022-11-01,1111611.945533489,1144895.7898448785,1154049.854125135,1066866.4741599238,926544.808956424,1041192.5420558166,1159947.6117288095,1197513.168496017,1098321.777376251,1212887.8599673233
2022-11-02,1112043.257369732,1132197.3403394285,1140544.942223943,1055052.2782539595,908751.808006582,1035932.9576289369,1172952.304729603,1198906.1251381682,1103170.6702633663,1203013.0252505264
2022-11-03,1097826.5029370538,1135166.8655514482,1143539.3844036604,1055795.5288587804,907016.0004903304,1020034.4133174132,1151376.281932972,1188327.7482689666,1088776.7130451964,1193129.681302162
2022-11-04,1101416.710960125,1143572.983525848,1152279.0062421202,1065479.4573164445,902025.0019997584,1021767.693499298,1174725.7008325085,1204472.1298989104,1088163.3598805235,1192070.9192782363
2022-11-07,1109539.7338406793,1157342.483753007,1165633.496965827,1084079.840170737,907232.9439662532,1026310.3513514708,1187730.2667809946,1212452.2734078215,1097796.9772854613,1198376.849133583
2022-11-08,1119203.331374859,1173862.771364679,1181437.9985465785,1110409.2981445612,912440.626223878,1035275.4716670228,1204281.6249352917,1223774.1518944548,1110518.407857971,1213217.2893496477
2022-11-09,1129597.5234448663,1166896.984662373,1173963.0653746438,1106420.203132053,888571.7362646038,1040415.7705104063,1215660.8107186777,1234162.594056015,1130726.3063069151,1223124.141156288
2022-11-10,1125876.6953961602,1177146.6816213496,1184952.0902446832,1107557.0761958594,919167.172521832,1032107.6307093812,1216990.794269703,1228606.3610314175,1124368.3696842955,1216468.309628578
2022-11-11,1133625.595382427,1155098.378978247,1164429.8284009737,1080565.9413115496,931101.747355904,1044181.050280304,1221128.5067559702,1237924.5696648406,1132460.4032192992,1233664.8648196182
2022-11-14,1107321.6441495172,1174124.9546449648,1184394.0134257178,1097131.8820991209,932620.5248266098,1012981.7037379456,1209601.9402963144,1211896.294243698,1109595.8939801024,1214260.17994413
2022-11-15,1129485.645171856,1172398.4984405846,1182493.6556759109,1090638.8124471025,930016.7702674204,1028880.3491389464,1224823.314899586,1231352.9008492278,1129209.435682373,1241738.3655825576
2022-11-16,1126229.2941357845,1172270.0148646454,1181923.37703795,1088944.4254457431,907883.687824398,1031749.2685115052,1227039.996502064,1232296.656807785,1123900.6961079405,1242314.820202919
2022-11-17,1127489.0001981012,1184672.237972178,1193821.0732934864,1098436.0362516432,902459.1486604736,1038144.5932185363,1225266.4733468515,1231218.8298806,1125319.4825726317,1241220.200619789
2022-11-18,1142325.794303631,1192374.1900680307,1201145.985642968,1099441.602499063,912223.7693175784,1046512.1736323548,1236202.246578358,1243417.851021652,1139233.77033432,1255977.787060829
2022-11-21,1151579.881370281,1201575.6283342177,1209782.674346027,1102226.296443745,903109.9790882416,1054521.0885798645,1236202.246578358,1246218.3651512908,1145594.9053288267,1273454.5285006484
2022-11-22,1160838.2218167535,1212320.8040069027,1221163.791261891,1110844.0224480757,911355.6491353946,1059935.0366389465,1246990.3850289804,1257310.2056282803,1152598.300359802,1283965.2529116592
2022-11-23,1172948.3934933892,1208594.0015439906,1217349.8768504283,1103013.6585920113,907883.687824398,1065048.445681305,1259995.078029774,1267229.202385788,1162219.4376812745,1303319.2140932998
2022-11-25,1173035.260268902,1213712.80125781,1222613.0401621151,1110288.8466977712,916129.3578715508,1066191.262224884,1262803.06106963,1265782.5155113982,1158730.026899414,1297858.5848513565
2022-11-28,1180049.6761777154,1205538.3226753783,1214466.5809210455,1091693.0084235708,917648.3950511264,1067574.671725006,1275216.4526330454,1272519.311127548,1164635.7613507078,1303835.2599764783
2022-11-29,1180938.0299145929,1205002.408486587,1213729.1861308091,1093362.395679299,915695.384350082,1068116.2080561828,1259699.6814156992,1250454.9180382537,1165484.5020008849,1288954.1031008682
2022-11-30,1181834.9018780938,1228735.058151904,1237574.842763965,1113310.514439714,931318.77740145,1060656.916598053,1267827.5986596567,1251813.837288742,1165287.5612431334,1289644.215527626
2022-12-01,1199449.83879826,1230764.0040743288,1240313.876372912,1113564.0313405043,936309.4296135288,1072146.4433467102,1298417.9826470837,1286369.9776467131,1182386.994928436,1320471.7532320938
2022-12-02,1202633.51684544,1233612.1393923194,1242929.2776990116,1123809.1315207242,945856.8470858412,1076598.120669098,1299452.5695840342,1286227.549927597,1186491.648748474,1315950.3967104873
2022-12-05,1207389.4950024837,1227084.7836763018,1236361.9983835004,1119929.8651858536,927195.8125234388,1077440.1960169985,1316151.5625192148,1289496.6515663909,1188840.5262852476,1318606.4157381973
2022-12-06,1202764.5500638238,1217508.0448244708,1226139.2476984868,1115679.1979128136,912874.5131757236,1076838.5114466858,1300634.6642495615,1274234.8375252532,1184907.9436245726,1311540.8775301897
2022-12-07,1190802.31006596,1224531.2606026554,1233333.2490137608,1122736.8064395592,919384.0294281314,1060717.0648371887,1300339.1405831797,1267820.999283676,1172678.463663177,1304179.8703738174
2022-12-08,1197967.916480755,1231121.8155401142,1240870.3760521137,1133817.2287080458,923723.9377820656,1067153.634051056,1297826.9353143198,1267910.811127548,1181082.379381256,1314892.3327456436
2022-12-09,1211347.244704937,1212919.986731632,1223362.1087658803,1118904.1725166384,907232.9439662532,1067334.1798579406,1322654.2266503794,1271870.199799423,1193648.1379681395,1316275.35622892
2022-12-12,1195397.5294568292,1220728.8758494486,1231742.8079069825,1127897.7924010758,919601.3191825472,1058551.526049347,1300486.9024163706,1253693.77355278,1176907.0367680355,1294208.6166048965
2022-12-13,1203334.1131360284,1221482.2794962013,1233225.6174588276,1139945.090624073,927629.6994752842,1071183.9704310608,1308910.470379017,1263259.6536797332,1181927.3546467589,1307346.5691348035
2022-12-14,1216400.3887250177,1225955.2341908545,1238532.4956269944,1154926.9227974997,925026.0314857184,1079425.2900874328,1312013.8500329475,1255730.789368515,1189664.159029083,1316171.6144991836
2022-12-15,1227944.0347287408,1203919.815421705,1216579.5842838115,1138043.109373198,902459.1486604736,1082733.7465083313,1317675.9361001474,1253576.140389328,1200193.5975476073,1320288.8807803115
2022-12-16,1207448.5097195855,1192979.62205177,1204073.8677817124,1114823.244567233,896817.4928813799,1069078.4787928772,1290557.256405018,1224852.7618645476,1179966.235052185,1299524.781781288
2022-12-19,1196776.1518399469,1191538.325800074,1202624.9816204803,1117689.4913281205,883387.860653379,1058130.5894648742,1293239.076503895,1218472.679161911,1168155.3069821163,1292688.6995058977
2022-12-20,1195952.8339154474,1188198.46676745,1199359.896000827,1110464.579247899,887966.0086105609,1056987.57074234,1288172.6116525156,1214085.5926789092,1166178.6107502745,1295676.8004122695
2022-12-21,1191153.1427991143,1197231.85873151,1208366.2488661734,1120649.9863111167,894724.4125298796,1058130.5894648742,1263586.9738046152,1206907.1385315703,1162327.0386219786,1298560.8691988906
2022-12-22,1202883.7071759454,1195225.5049625067,1206167.137871344,1123383.5846173812,889928.1956916723,1070221.497515411,1271037.1940423471,1212639.4664315032,1172583.3387089537,1308699.1224642715
2022-12-23,1202136.4371258966,1192455.684544216,1203636.6488312231,1126458.68156367,887966.0086105609,1066311.5587031555,1271186.0993463022,1207970.250290756,1171192.5519657896,1304268.145505043
2022-12-27,1203876.766517376,1188490.2795028803,1199116.082413169,1122006.827581738,878373.4017949,1069018.3305537414,1263288.7820397837,1197912.0830506133,1171933.7556248473,1305049.7520876846
2022-12-28,1203685.8542630426,1181110.1696441583,1191825.1848452669,1114379.841302521,873359.2026452906,1068717.7915370178,1267163.1150933723,1192025.5273293303,1169657.555387573,1300585.4700747451
2022-12-29,1195842.0156934017,1186335.7352674166,1197549.6578569792,1118141.4651291885,892762.3120183916,1064085.7705867004,1260606.7078362925,1185235.3982743071,1161804.9647084044,1292694.577282997
2022-12-30,1200600.6876446954,1185682.606974583,1196713.0084392102,1115747.0440211424,892762.3120183916,1069499.7186457824,1270888.161686085,1191664.443386917,1167667.6728764342,1294702.0788241348
2023-01-03,1201291.2811963311,1184994.771006083,1196097.7112917034,1116175.4421305652,885131.8057142184,1064025.5212580871,1279679.6731301767,1194744.1218079375,1167375.274263458,1294061.4549990615
2023-01-04,1203231.6383893243,1188279.932520115,1198405.447177591,1108593.0094325473,898212.5623604282,1073289.3609797668,1272825.074108265,1189083.6859978484,1168119.73202713,1291617.5463381729
2023-01-05,1207473.504447674,1190802.815318233,1200013.9596220164,1111103.1868320224,890146.2645726976,1084959.635714264,1274464.1759225351,1189541.5092781829,1170684.0890751646,1297255.410260292
2023-01-06,1210710.965774273,1214655.349513141,1224460.8093378332,1121474.726837722,901918.8676416252,1076958.9090144348,1279679.6731301767,1191403.9259804534,1173813.034444885,1305295.811291786
2023-01-09,1229636.362121319,1178470.8667106507,1187905.727595178,1077978.5192462734,902790.8834568566,1085681.1113154602,1312907.9171182138,1218271.5427750396,1196444.7829266356,1328408.6814394912
2023-01-10,1186250.1153790704,1185794.027669035,1194777.4252517652,1080735.1677547814,909985.4251382255,1057588.95204422,1268503.7710381967,1186100.801010971,1156226.0948582457,1288688.580609413
2023-01-11,1192314.157066082,1185239.8157411846,1194217.9802471823,1083270.8420450874,915217.5200296136,1055062.4227320862,1298901.2896234018,1208220.4493073272,1161258.9695606993,1294009.5448580703
2023-01-12,1192451.249732708,1180058.0930868825,1189206.7557739476,1090097.8849004323,922848.1994730334,1053378.373125763,1299646.3243524055,1214661.559918289,1160159.8427830504,1293426.761670204
2023-01-13,1188777.1752927057,1185433.5095021992,1194367.0065729497,1094779.4898864897,932004.4953873974,1048084.5193659972,1277742.3795510752,1209267.4725502776,1156929.7432461546,1291711.975293251
2023-01-17,1191911.64008305,1174345.4548039683,1182776.6026355063,1080266.9496472368,928516.432126472,1044655.6653773498,1285937.634517811,1217436.5314949795,1160009.9198017882,1297534.8962527236
2023-01-18,1175016.4012372247,1154281.2507332829,1162328.6361177764,1059815.4150199776,919795.9276956656,1038219.1972529602,1273123.3929254038,1213983.760197525,1142154.976633148,1288736.4463931045
2023-01-19,1154815.9433972589,1155517.9168596622,1163023.9895674852,1058755.5996049575,920667.9435108968,1022579.0376460266,1248239.1821557505,1197292.6204117583,1121575.6044407652,1263763.212048622
2023-01-20,1157947.059463238,1159505.086216599,1167220.9327820477,1060757.7247957007,931786.5996456186,1021195.527056427,1246451.0479852182,1202413.9392632293,1121837.9602185057,1263755.2311831436
2023-01-23,1154825.90646336,1158170.3009290136,1166043.757437398,1054102.2691001066,947919.4549299496,1016443.209627838,1237361.5988809092,1208907.636505966,1121109.534971313,1273206.2074404678
2023-01-24,1154235.6031567804,1153183.358167598,1161338.8527202085,1046345.8080436772,936800.9719344742,1013856.5320765686,1240639.8025094492,1212167.454300766,1118485.2029896544,1277891.3112612686
2023-01-25,1151311.232055401,1155385.5993811237,1163847.8777352264,1046946.8132448924,940289.0351953998,1013856.5320765686,1252411.1987649424,1210295.3711556245,1114520.9904232789,1269014.7170229873
2023-01-26,1155019.1556775323,1148367.385151988,1157102.2962986105,1043862.0812841216,942251.3088461342,1021075.129488678,1253156.3605462534,1216181.3737000274,1115429.8265171812,1270181.9879427871
2023-01-27,1144657.2283322564,1140653.832675829,1149503.5319682918,1036710.7648815552,946611.3013526676,1017345.4332148742,1246451.0479852182,1212387.4778069304,1105835.2520352171,1260302.3756228408
2023-01-30,1136977.4473416558,1131167.315190595,1138950.5415627223,1026308.0159499196,935710.887238218,1013375.3461634826,1248090.4039041025,1207335.7675141145,1098237.3063641356,1247905.4045229873
2023-01-31,1125941.4989087337,1143244.588135414,1151174.2667676297,1039626.419814354,949227.6085072316,975898.9496028136,1242428.0637322883,1197799.94908226,1088252.6768818663,1244601.7863741836
2023-02-01,1137400.9873196832,1136172.6786170937,1144276.4081505234,1030717.0342997788,955114.083180942,984440.8082759094,1251219.321071766,1210589.2793549346,1098372.616628723,1262558.472836586
2023-02-02,1138264.018920635,1126387.1387843457,1136310.7268067452,1015279.1235628492,964706.4302877332,993464.055041046,1252113.261104725,1203065.9691513823,1093655.9892254637,1258387.7234316787
2023-02-03,1117896.3676450006,1130885.597215703,1140220.885689906,1019110.4644207278,955114.083180942,997193.8524043274,1213222.8039971811,1194819.73392189,1080774.1457196043,1231704.7255679092
2023-02-06,1124809.8091046563,1136063.759331664,1144285.1895654255,1028011.9615990544,953369.964980856,991599.3585383606,1259563.608394764,1215282.0902794646,1083118.4661961363,1225273.808911415
2023-02-07,1132461.450477337,1139707.1542137817,1147174.21594024,1033559.4173737576,960782.3158343806,984080.0199305724,1287278.9257241709,1230517.6349419402,1086312.8083897398,1235879.449154945
2023-02-08,1137021.426902508,1134125.13813477,1141858.404445422,1020265.9438134864,946611.3013526676,984320.511797638,1282659.557941578,1232865.6587456511,1089373.19371994,1248114.2529574356
2023-02-09,1140710.0131451837,1130988.104439804,1138025.483638594,1007402.641012713,935274.7494761674,985583.9280879212,1276997.3448220713,1218297.3209008025,1089948.9749775694,1243998.6292696914
2023-02-10,1134528.9412381402,1143799.942217036,1150700.4592458282,1003940.5730338664,932222.650838046,972289.448717804,1274911.1459390146,1206338.4558342742,1083907.76069458,1256802.5568514783
2023-02-13,1148626.5604245416,1154021.5268834638,1160535.0150046125,1013227.833338297,937018.78110663,976801.2742793274,1292345.136470936,1215459.9406708523,1096966.0246258543,1273517.122861
2023-02-14,1156583.034576153,1144222.3614067556,1150946.50942136,999722.4335192004,935492.9049268158,980410.4718959044,1304116.278621815,1230362.4908264922,1103635.889272766,1287751.4342165908
2023-02-15,1144854.8218762628,1129551.6108784368,1136264.1658704667,991048.4705854772,936800.9719344742,976139.6436488342,1277146.2501260263,1214288.04938591,1094699.2948704527,1279178.3744936904
2023-02-16,1132498.3431164972,1112948.5776348703,1119871.6714546916,975381.7057034372,925900.2981111548,960078.3452784728,1267758.990413807,1193953.9179734038,1084324.6365528868,1257568.6379672012
2023-02-17,1118914.2535474054,1132933.3267891754,1139253.9164407027,986005.5971524364,944431.3916690242,953280.7855403136,1243024.0661050302,1172910.9377869414,1069409.607568817,1238713.0403109512
2023-02-21,1141975.414062237,1125271.6058385184,1131090.3720550742,986568.207982704,915653.6577916642,973153.5615718078,1263438.06850066,1189609.1073769378,1091276.7345486449,1266406.4919558486
2023-02-22,1133914.6813046683,1120493.3943354604,1126005.4954600292,975607.9108502864,919359.7033639916,958672.9993617248,1261649.934330128,1181704.1317223357,1082484.0983792113,1257985.4048739397
2023-02-23,1128735.630317425,1123018.049329188,1128086.1625905265,985544.2498250722,925682.2292301294,957340.0335108947,1244663.1679193005,1177518.9484070586,1076632.445459442,1255780.2780734024
2023-02-24,1130194.9874417535,1110665.404597004,1115531.4301560374,984499.098786284,907587.2734343105,957037.1694361876,1230358.4757119638,1172690.0891312407,1078938.614713745,1265575.8675204238
2023-02-27,1115830.3993451349,1108858.3971669,1112972.6727203007,987185.7572741414,897122.5642337948,946373.9480769348,1202345.2207223398,1153761.6338661956,1064649.8548451231,1261420.9630557022
2023-02-28,1111256.8653485528,1096912.3392091205,1101685.6205160385,971888.0950183604,900174.8360111626,944313.9467036438,1205772.329654835,1152693.735775833,1059675.198923187,1261855.340527626
2023-03-01,1093333.00470689,1100460.1645768003,1104668.5448440071,978089.2476120964,930478.53263796,929954.4896876526,1200407.9271432385,1145477.2310227202,1044200.7396069334,1246538.5919466934
2023-03-02,1088988.3427234,1098217.4615389642,1102857.3282595945,971510.2584379764,926772.4004960092,925774.2376124572,1186401.5537530405,1146298.092198257,1044138.2321339416,1254961.5944491348
2023-03-03,1091484.5722079582,1105687.3608415993,1110972.0703209413,975230.076496234,939853.0705725956,925046.8988215636,1186849.0319787485,1141113.448502426,1045767.8785954284,1250133.977459999
2023-03-06,1100786.8940577812,1112477.1950554356,1116436.7212363086,992045.6184104442,924374.248792094,934559.317568512,1208454.403858326,1150671.4785088347,1053325.637975769,1255698.156064125
2023-03-07,1119336.0526347463,1097809.6093458128,1100898.8649126545,985297.8235404696,908895.2538723458,943889.5730769348,1209050.533283375,1148394.4143990325,1066708.747739868,1274178.7998476943
2023-03-08,1111941.3743968315,1085457.1149481568,1089622.0862308496,961332.4733371435,906715.0844798328,934983.3879267884,1196683.13465514,1132226.361935501,1054607.535429077,1262312.430874916
2023-03-09,1097816.133803875,1071857.7764694404,1075606.6044393138,951084.6075076162,887311.8885371084,928137.2041499328,1195490.8758050425,1125193.1005677031,1043786.699256523,1236932.7340823135
2023-03-10,1085586.122260601,1073671.8776738993,1077261.133284628,959098.767298328,863548.7000878509,917715.8526869356,1176865.0075799448,1109392.3542183684,1031673.4986187055,1222855.3891573867
2023-03-13,1088421.8991656608,1079416.3410991428,1084351.542520143,957545.8701196924,879463.4864911566,919957.951319748,1185060.516651295,1104144.0547951506,1035086.2260204392,1226331.032666298
2023-03-14,1085275.058867962,1088601.385889882,1092637.6942011386,956588.3242495728,895378.5326033321,928744.256220871,1185209.549007557,1108432.77065361,1038283.8617473678,1225022.3637820203
2023-03-15,1098082.5909457512,1095509.032028922,1099716.3030939808,956936.2060404166,894724.4125298796,933955.6998549042,1200402.5909463388,1120940.9638222505,1045122.065650566,1244251.464795204
2023-03-16,1102009.697337658,1097036.411952871,1101322.4725393837,964638.3790076148,901482.7298795746,936561.3711195526,1198597.3047143442,1126555.3493775176,1052391.667869194,1248044.436093422
