date,close,high,low,open,volume,ticker
2023-03-20,39.46096420288086,39.49950118361789,39.065969338048234,39.085237828416744,17700,XPH
2023-03-21,39.49950408935547,39.91376747503144,39.470603189221016,39.83669350788752,60800,XPH
2023-03-22,38.564998626708984,39.48986776528294,38.564998626708984,39.48986776528294,32300,XPH
2023-03-23,38.31451416015625,38.99852898697567,38.05439506930481,38.911822623358525,180500,XPH
2023-03-24,38.65170669555664,38.72878065845188,37.94842332203728,38.150736962004046,16600,XPH
2023-03-27,39.345359802246094,39.55730953665248,39.01780279229487,39.01780279229487,17500,XPH
2023-03-28,39.04670333862305,39.35499185400869,38.99853394717323,39.35499185400869,25300,XPH
2023-03-29,39.335723876953125,39.37425718196351,39.239381426705414,39.34535628443355,19800,XPH
2023-03-30,39.15267562866211,39.624744454022306,38.93109350250161,39.624744454022306,25900,XPH
2023-03-31,39.509132385253906,39.5862063443753,39.40316120409496,39.460962998347355,22500,XPH
2023-04-03,39.77888870239258,39.798157192722854,39.48986869761591,39.51876959556695,61700,XPH
2023-04-04,39.335723876953125,39.74035114272741,39.21048052917545,39.74035114272741,21100,XPH
2023-04-05,39.48023223876953,39.50913313644523,39.354988890360325,39.364624972978035,17600,XPH
2023-04-06,40.125709533691406,40.125709533691406,39.5958352986625,39.60547138025666,27800,XPH
2023-04-10,40.08717727661133,40.08717727661133,39.72108330979107,40.029371805506415,23500,XPH
2023-04-11,40.08717727661133,40.38582968959815,40.01973939786664,40.13534666498771,16400,XPH
2023-04-12,39.8655891418457,40.26058394714417,39.84632065438136,40.26058394714417,29200,XPH
2023-04-13,40.51107406616211,40.57851194661595,40.01010432915589,40.01010432915589,18200,XPH
2023-04-14,39.94266891479492,40.222056536832625,39.692185868371205,40.10644925964392,27400,XPH
2023-04-17,40.74229431152344,40.74229431152344,39.96193693084427,39.96193693084427,1333700,XPH
2023-04-18,40.40509796142578,40.69412164029833,40.09680946737788,40.69412164029833,22900,XPH
2023-04-19,40.66521835327149,40.70375533501827,40.17388469881095,40.270223478089065,51500,XPH
2023-04-20,40.55924606323242,40.568882146824656,40.37620090095996,40.568882146824656,12800,XPH
2023-04-21,41.01203918457031,41.06020856874287,40.67484982027395,40.67484982027395,34100,XPH
2023-04-24,40.80009460449219,40.94460645023446,40.51107458809655,40.94460645023446,55600,XPH
2023-04-25,40.077545166015625,40.80009708854059,40.077545166015625,40.69412589364513,45500,XPH
2023-04-26,39.74998092651367,40.019736094313394,39.55730338891331,40.019736094313394,65200,XPH
2023-04-27,40.144989013671875,40.17389359392631,39.56694885983856,39.961943822478915,42400,XPH
2023-04-28,40.53034210205078,40.674853944309,39.98120298161165,40.08717784258917,27000,XPH
2023-05-01,40.86752700805664,41.07947670671251,40.41473039059421,40.42436279731111,44300,XPH
2023-05-02,40.40509796142578,41.04094343978566,40.15461493817014,40.69412164029833,11800,XPH
2023-05-03,40.68449020385742,41.08912119543527,40.55924684038224,40.55924684038224,38300,XPH
2023-05-04,40.318389892578125,40.41473233983585,40.01010141153058,40.41473233983585,24300,XPH
2023-05-05,40.89643478393555,40.9831411515375,40.58814629359273,40.59777870106464,20300,XPH
2023-05-08,40.89643478393555,40.92533568143997,40.655584171162175,40.89643478393555,22100,XPH
2023-05-09,40.80972671508789,40.98313944306271,40.70375186187122,40.73265275817084,14100,XPH
2023-05-10,40.82900619506836,40.963881980891834,40.21242907410987,40.79046920623607,15600,XPH
2023-05-11,40.472537994384766,40.75192560545426,40.337662230444714,40.75192560545426,8200,XPH
2023-05-12,40.00046157836914,40.385820270593456,39.85594977185508,40.250944544560554,36500,XPH
2023-05-15,40.077545166015625,40.356932791413335,40.00047487199264,40.048644265143146,17300,XPH
2023-05-16,39.345359802246094,39.73072228751425,39.19121554315664,39.73072228751425,88000,XPH
2023-05-17,39.25865173339844,39.44169688470622,39.01780110926716,39.44169688470622,21500,XPH
2023-05-18,39.06597137451172,39.2875535126673,38.68061257231942,39.21048322226442,36000,XPH
2023-05-19,39.20083999633789,39.586202403403135,39.20083999633789,39.28754635417316,15400,XPH
2023-05-22,39.49950408935547,39.68254924868872,39.26828586301275,39.26828586301275,16000,XPH
2023-05-23,39.18157958984375,39.846329695384426,39.18157958984375,39.56694207639165,12400,XPH
2023-05-24,38.85402297973633,39.12377449253497,38.66134175269927,39.12377449253497,23000,XPH
2023-05-25,38.24707794189453,38.83475402351564,37.93878945237012,38.83475402351564,53500,XPH
2023-05-26,38.1314697265625,38.516828491317526,38.073664258059374,38.14110213376872,55300,XPH
2023-05-30,37.669036865234375,38.170006614028686,37.63050355770323,38.04476693314681,53300,XPH
2023-05-31,38.006229400634766,38.07366728169973,37.514892067059904,37.60159843915612,37600,XPH
2023-06-01,38.1314697265625,38.31451486418949,37.803912755221994,38.04476336135211,38000,XPH
2023-06-02,38.959999084472656,38.96963516834048,38.353058104010465,38.47829779357868,174600,XPH
2023-06-05,39.07560348510742,39.12377287109818,38.93109165204656,38.93109165204656,19900,XPH
2023-06-06,39.31645965576172,39.335728147903374,38.9407295716331,39.065972933009306,22800,XPH
2023-06-07,39.49950408935547,39.56694197306188,39.24902104631581,39.383896813728626,15000,XPH
2023-06-08,39.53803634643555,39.58620573259767,39.30681814773333,39.316454230018905,20900,XPH
2023-06-09,39.04670333862305,39.48987129519277,38.99853394717323,39.48023521184941,20600,XPH
2023-06-12,39.345359802246094,39.59584284510807,39.075608267611806,39.20084795149828,62100,XPH
2023-06-13,39.89449691772461,40.10644664130774,39.28755232070218,39.3260893022789,30400,XPH
2023-06-14,39.82706069946289,40.1931546895409,39.6536479502201,40.04864284014224,29500,XPH
2023-06-15,40.270225524902344,40.35693190069521,39.74035486176331,39.74035486176331,18000,XPH
2023-06-16,40.30875778198242,40.6652156517373,40.1738820299178,40.47253443089272,44900,XPH
2023-06-20,40.4962158203125,40.592840964775725,40.09038579035139,40.32228761146831,26900,XPH
2023-06-21,40.4962158203125,40.57351888469347,40.167685168719366,40.341613377563554,81600,XPH
2023-06-22,40.50587844848633,40.66048458330997,40.33195391883599,40.47689164121346,17200,XPH
2023-06-23,39.88746643066406,40.19667131105581,39.84881858512479,40.19667131105581,22300,XPH
2023-06-26,39.24972915649414,39.81982632046003,39.24972915649414,39.81982632046003,15400,XPH
2023-06-27,39.230411529541016,39.35602718454384,38.96952286409337,39.33670141561929,19200,XPH
2023-06-28,38.92120361328125,39.008167723764295,38.82457846208375,38.9501941074511,23700,XPH
2023-06-29,39.143436431884766,39.27871677640784,38.988834009870885,38.988834009870885,42700,XPH
2023-06-30,39.60725021362305,39.74252688179828,39.41399625079582,39.50096034976743,32600,XPH
2023-07-03,39.72320556640625,39.80050494858798,39.52995158193218,39.56860311602963,17000,XPH
2023-07-05,39.520286560058594,39.665224269302946,39.423657734549565,39.568599129806714,57100,XPH
2023-07-06,39.31736373901367,39.35601526515675,38.93085953562011,39.19175180806728,35500,XPH
2023-07-07,38.88256072998047,39.3753549616421,38.86323496007029,39.298051882001374,113400,XPH
2023-07-10,39.29804611206055,39.30771083860347,38.90187710210368,38.90187710210368,13200,XPH
2023-07-11,39.616912841796875,39.626573881619926,39.31736900310157,39.31736900310157,16300,XPH
2023-07-12,39.48164367675781,39.926125313407205,39.423666368754745,39.91646427174683,32600,XPH
2023-07-13,39.48164367675781,39.80050965574069,39.4429921380891,39.684558725748154,37800,XPH
2023-07-14,39.877803802490234,39.96476790201253,39.64589830842653,39.82949123298069,26100,XPH
2023-07-17,39.684547424316406,39.86813665168955,39.67488638540732,39.848814573871365,14600,XPH
2023-07-18,39.868133544921875,40.10970004496288,39.67488329369888,39.868133544921875,33700,XPH
2023-07-19,40.206329345703125,40.29329343421631,39.9357760418898,39.9357760418898,19200,XPH
2023-07-20,40.418914794921875,40.631490841281334,40.38026326430639,40.43823687421678,19900,XPH
2023-07-21,40.911712646484375,40.989012028763746,40.44790529476862,40.57352093773741,55400,XPH
2023-07-24,40.863399505615234,41.259568510092386,40.863399505615234,40.93103784642744,34200,XPH
2023-07-25,40.679805755615234,41.037326905390415,40.679805755615234,40.805421394347405,13600,XPH
2023-07-26,40.97935485839844,41.03733216509333,40.60251157991544,40.61217262135783,20800,XPH
2023-07-27,40.63149642944336,41.16294214745247,40.54453231660454,41.09530380257931,12300,XPH
2023-07-28,42.061561584472656,42.071226309508994,41.82965978777688,41.82965978777688,92900,XPH
2023-07-31,42.24515914916992,42.27414595544378,41.97460210856624,42.07123093950077,34800,XPH
2023-08-01,41.77168655395508,42.2258328384584,41.74269974805502,42.15819450068297,17900,XPH
2023-08-02,41.53012466430664,41.7716912365881,41.520463623261264,41.53978939136539,16900,XPH
2023-08-03,41.67506790161133,41.76203201887004,41.327211432576505,41.44316236025027,21800,XPH
2023-08-04,41.63640975952149,41.91662783579846,41.607422953704194,41.83932477226842,18500,XPH
2023-08-07,41.64606475830078,41.92628279392948,41.62674268123407,41.80066717692137,20600,XPH
2023-08-08,42.49638748168945,42.51571324821476,41.83932616388145,41.83932616388145,27200,XPH
2023-08-09,42.11954498291016,42.50605294812036,41.98426830089053,42.3707725800876,24600,XPH
2023-08-10,42.0325813293457,42.53504021514452,42.0325813293457,42.31279942285117,14400,XPH
2023-08-11,42.1678466796875,42.29346228887972,41.79100353812302,41.92628018524748,14500,XPH
2023-08-14,42.02291488647461,42.07122745493387,41.91662502425663,42.07122745493387,123400,XPH
2023-08-15,41.94561767578125,42.109884854658496,41.79101522355083,41.81034099083129,30400,XPH
2023-08-16,41.472145080566406,41.8586530493785,41.472145080566406,41.800675748252736,21600,XPH
2023-08-17,41.21125793457031,41.559110695896145,41.21125793457031,41.559110695896145,18900,XPH
2023-08-18,41.41416549682617,41.49146486784027,41.00833181946109,41.00833181946109,38500,XPH
2023-08-21,41.549442291259766,41.67505791631688,41.46247819483755,41.46247819483755,12300,XPH
2023-08-22,41.69438171386719,41.81999364698641,41.51078880451798,41.60741762154717,47000,XPH
2023-08-23,41.87797546386719,42.0035910965769,41.75235983115748,41.91662699485677,9700,XPH
2023-08-24,41.52045822143555,41.84898886443692,41.423829393486386,41.829663098847085,10400,XPH
2023-08-25,41.80067443847656,41.93595480353116,41.35619286847919,41.57843365347788,17700,XPH
2023-08-28,42.061561584472656,42.167851443796806,41.88763339394452,41.88763339394452,24300,XPH
2023-08-29,42.477054595947266,42.52536716115673,42.22582704525058,42.26447857182313,24900,XPH
2023-08-30,42.477054595947266,42.53503188580609,42.26447857182313,42.4287420307378,42200,XPH
2023-08-31,42.23549270629883,42.679974252491554,42.23549270629883,42.53503654100064,45100,XPH
2023-09-01,42.63166809082031,42.81526104672637,42.506056125847486,42.506056125847486,9100,XPH
2023-09-05,41.80067443847656,42.55436458544282,41.80067443847656,42.55436458544282,459300,XPH
2023-09-06,41.44315719604492,41.868316687892424,41.2885547497403,41.868316687892424,23100,XPH
2023-09-07,41.44315719604492,41.53978602874348,41.423831429505206,41.53012130246709,34900,XPH
2023-09-08,41.549442291259766,41.684718955469286,41.47213923398996,41.53978125210736,13700,XPH
2023-09-11,41.76202774047851,41.9746038051004,41.68472467260645,41.68472467260645,11400,XPH
2023-09-12,41.82966613769531,41.86831767168294,41.597760619782704,41.733037302726245,8600,XPH
2023-09-13,41.346527099609375,41.877972714784306,41.33686237448998,41.78134757966619,61900,XPH
2023-09-14,41.44315719604492,41.6847237487717,41.44315719604492,41.58809860208622,37800,XPH
2023-09-15,41.00833511352539,41.40450409757877,41.00833511352539,41.36585625197358,18500,XPH
2023-09-18,40.65949249267578,41.10523438328214,40.64011192832794,41.10523438328214,25000,XPH
2023-09-19,40.37848663330078,40.40755933293578,40.01026693826697,40.38817876533422,23700,XPH
2023-09-20,40.15561294555664,40.640116013562,40.12654394434514,40.485075179658885,41100,XPH
2023-09-21,39.41917037963867,39.91336188846443,39.41917037963867,39.91336188846443,16000,XPH
2023-09-22,39.25442886352539,39.5160609099718,39.225359868297225,39.5160609099718,26800,XPH
2023-09-25,39.12846755981445,39.24474725741885,38.92497346842559,39.099394863064646,11700,XPH
2023-09-26,39.0703239440918,39.37071715265494,39.04125494523447,39.04125494523447,7700,XPH
2023-09-27,38.75056076049805,39.1963027391044,38.54706664290348,39.1963027391044,38800,XPH
2023-09-28,38.8668327331543,38.99280455296679,38.556751097050224,38.76992991158135,60800,XPH
2023-09-29,38.51799011230469,39.128464952868306,38.4986095479177,39.128464952868306,130500,XPH
2023-10-02,37.98503875732422,38.51799135756996,37.82030580294146,38.51799135756996,49400,XPH
2023-10-03,37.40363311767578,37.80092546164276,37.21952329365468,37.78154859297935,63600,XPH
2023-10-04,37.2389030456543,37.423012865655274,37.06448165977348,37.36487486800483,19900,XPH
2023-10-05,37.55867004394531,37.57805060706201,37.15168930788799,37.15168930788799,36100,XPH
2023-10-06,37.83968734741211,37.91720960947292,37.26797360234081,37.45208712650278,22000,XPH
2023-10-09,37.86875915527344,37.88813602386902,37.38425611815765,37.63619607101333,38200,XPH
2023-10-10,38.04317092895508,38.111004744345024,37.810611577342456,37.810611577342456,47100,XPH
2023-10-11,37.88813400268555,38.16914663637334,37.5974329352168,38.16914663637334,18400,XPH
2023-10-12,36.87068557739258,37.90752192711171,36.793167002699505,37.90752192711171,132000,XPH
2023-10-13,36.6284294128418,36.67687897798286,36.11485736870973,36.67687897798286,30600,XPH
2023-10-16,37.17107772827149,37.28735743508657,36.7253357717593,36.75440477434676,24000,XPH
2023-10-17,37.11293411254883,37.40363521282639,36.95789327930313,36.95789327930313,38100,XPH
2023-10-18,36.25051498413086,36.967581063867776,36.16330429465562,36.967581063867776,21700,XPH
2023-10-19,35.66911315917969,36.22144629845893,35.6206599006925,36.17299673643638,30900,XPH
2023-10-20,35.581905364990234,35.853225891571185,35.543144233631544,35.64973549663547,35400,XPH
2023-10-23,35.06832504272461,35.51407060229424,35.058636609380784,35.455928912837905,20100,XPH
2023-10-24,35.55282974243164,35.64004043257925,35.223367545925626,35.223367545925626,17700,XPH
2023-10-25,35.213687896728516,35.388109320535925,35.058647041840324,35.388109320535925,72800,XPH
2023-10-26,34.85514831542969,35.22336794784149,34.85514831542969,35.0973998245523,18300,XPH
2023-10-27,34.28343963623047,34.835772862353146,34.21560949944103,34.835772862353146,76000,XPH
2023-10-30,34.3900260925293,34.70979616455779,34.196224144636275,34.70979616455779,31100,XPH
2023-10-31,34.719482421875,34.738859286568285,34.17683779886101,34.264048475837114,26300,XPH
2023-11-01,34.864837646484375,34.96174047050571,34.603205566323936,34.70010839034527,38800,XPH
2023-11-02,35.32027053833008,35.56252204586806,35.029569468577435,35.029569468577435,55300,XPH
2023-11-03,36.172996520996094,36.34741420394553,35.756323636447476,35.756323636447476,85200,XPH
2023-11-06,35.84353256225586,36.347412415250425,35.80477143619029,36.27958229286791,51900,XPH
2023-11-07,35.76601791381836,35.95012775707404,35.329964394038875,35.42686722980388,41000,XPH
2023-11-08,35.50437927246094,35.969501709198234,35.35903059024184,35.969501709198234,27400,XPH
2023-11-09,34.17684555053711,35.320273042914756,34.11870385387785,35.320273042914756,45900,XPH
2023-11-10,34.16714859008789,34.293120400144694,33.789236856381876,34.293120400144694,50800,XPH
2023-11-13,34.109012603759766,34.15746216541069,33.59543690015907,33.915210660691464,65200,XPH
2023-11-14,35.03925704956055,35.18460942913124,34.709794859469596,34.709794859469596,25300,XPH
2023-11-15,35.43655014038086,35.82415403008072,35.029569383014184,35.029569383014184,27500,XPH
2023-11-16,35.05863571166992,35.630349372392295,34.72917353944916,35.630349372392295,31700,XPH
2023-11-17,35.494693756103516,35.494693756103516,35.136158844940816,35.26213067038892,87300,XPH
2023-11-20,35.74663162231445,35.78539275041337,35.43654999045235,35.43654999045235,127400,XPH
2023-11-21,35.43655014038086,35.736943339721485,35.43655014038086,35.63035208523079,31300,XPH
2023-11-22,35.64004135131836,35.85322386527792,35.46561996652686,35.60128391861504,25800,XPH
2023-11-24,35.959815979003906,36.06640723852323,35.69818389558324,35.69818389558324,15500,XPH
2023-11-27,35.74663162231445,35.94043356634443,35.57221024233394,35.94043356634443,46200,XPH
2023-11-28,35.50437927246094,35.717561775473065,35.35903059024184,35.717561775473065,42900,XPH
2023-11-29,35.63035583496094,35.94043750076789,35.5237645692526,35.64004426981395,25000,XPH
2023-11-30,35.85321807861328,36.0276394352534,35.62065503760508,35.75631896779728,106600,XPH
2023-12-01,36.44431686401367,36.44431686401367,35.69818178789642,35.717562351797916,70900,XPH
2023-12-04,37.10324478149414,37.15169434762599,36.30866006824396,36.30866006824396,99800,XPH
2023-12-05,37.0063362121582,37.17106914721024,36.773776852215114,36.9288176576653,43000,XPH
2023-12-06,36.948204040527344,37.248593569143566,36.91913134360661,37.2292130033514,47900,XPH
2023-12-07,36.95789337158203,37.08386520405402,36.54122043810665,36.909443804158975,49800,XPH
2023-12-08,37.04510116577149,37.33580224397276,36.89975247490323,36.94820203852598,33200,XPH
2023-12-11,37.229217529296875,37.229217529296875,36.95789696815206,37.07417668057621,23200,XPH
2023-12-12,37.63619613647461,37.645884570789256,36.880372580128096,37.238903793207236,33700,XPH
2023-12-13,38.828067779541016,38.828067779541016,37.3454898719393,37.42300842509656,55300,XPH
2023-12-14,38.90559005737305,39.37071246604684,38.68271543778156,39.186598971294245,150600,XPH
2023-12-15,38.605201721191406,38.90559493163091,38.353261771103114,38.90559493163091,48800,XPH
2023-12-18,38.7064208984375,38.764817639256066,38.4144446197043,38.764817639256066,123100,XPH
2023-12-19,39.43635940551758,39.44609033831573,38.88160341903742,38.88160341903742,199900,XPH
2023-12-20,38.696678161621094,39.58234145913083,38.696678161621094,39.39742405421923,89400,XPH
2023-12-21,39.33903503417969,39.35850061419718,38.98866573190403,38.99839666557289,92300,XPH
2023-12-22,39.9229850769043,40.0689713352721,39.611543270504626,39.611543270504626,55700,XPH
2023-12-26,40.25389862060547,40.34149187410279,39.90352560661618,39.991118860113495,35900,XPH
2023-12-27,40.79892349243164,40.80865813958461,40.30256415535238,40.39015741632873,49100,XPH
2023-12-28,40.70159912109375,41.071437745026785,40.60427492606509,40.769726800149826,78600,XPH
2023-12-29,40.50694274902344,40.67239831834962,40.3122906668019,40.67239831834962,59700,XPH
