filing_id,date,ticker,form_type,sec_emb_000,sec_emb_001,sec_emb_002,sec_emb_003,sec_emb_004,sec_emb_005,sec_emb_006,sec_emb_007,sec_emb_008,sec_emb_009,sec_emb_010,sec_emb_011,sec_emb_012,sec_emb_013,sec_emb_014,sec_emb_015,sec_emb_016,sec_emb_017,sec_emb_018,sec_emb_019,sec_emb_020,sec_emb_021,sec_emb_022,sec_emb_023,sec_emb_024,sec_emb_025,sec_emb_026,sec_emb_027,sec_emb_028,sec_emb_029,sec_emb_030,sec_emb_031,sec_emb_032,sec_emb_033,sec_emb_034,sec_emb_035,sec_emb_036,sec_emb_037,sec_emb_038,sec_emb_039,sec_emb_040,sec_emb_041,sec_emb_042,sec_emb_043,sec_emb_044,sec_emb_045,sec_emb_046,sec_emb_047,sec_emb_048,sec_emb_049,sec_emb_050,sec_emb_051,sec_emb_052,sec_emb_053,sec_emb_054,sec_emb_055,sec_emb_056,sec_emb_057,sec_emb_058,sec_emb_059,sec_emb_060,sec_emb_061,sec_emb_062,sec_emb_063
amgn_10q_20220428_000031815422000021,2022-04-28,AMGN,10-Q,-3.755078,0.6946235,0.17316556,-1.0672197,0.4936117,1.5531807,0.32833254,-0.18021369,0.24408337,0.6181742,-0.21026787,-0.38005042,-0.30070448,0.3728022,0.43722844,-0.31831002,0.4139946,-0.26601866,-0.08774638,-0.013468862,0.45385522,0.084267855,0.032595456,-0.27354026,-0.0680421,0.32618958,0.2938758,-0.33841145,0.17025816,0.064368606,-0.043155894,0.103904724,-0.047119796,-0.32614815,0.14323425,0.11794782,0.012367874,-0.0016491413,-0.15450883,0.1013096,0.06314973,-0.03081292,-0.15077162,0.027733564,-0.018532753,0.08812681,-0.099384904,0.1188522,-0.017206311,0.033608913,-0.098330006,-0.020334251,-0.035082877,0.0794048,-0.0070771575,-0.026532233,0.02456379,-0.08967501,0.04839766,-0.038987696,-0.06117414,0.02932167,0.025279284,0.069644436
amgn_10q_20220805_000031815422000041,2022-08-05,AMGN,10-Q,-3.9749646,0.85770464,0.21662521,-0.72800684,0.8514478,1.4170015,0.042546153,-0.05240923,0.07559377,0.51230395,-0.029967576,-0.3045466,-0.17780519,0.38633162,0.38061976,-0.2103846,0.29379243,-0.17791668,-0.08109975,-0.06206608,0.37017214,0.18603006,0.041646242,-0.1852665,-0.04992038,0.30898327,0.21123052,-0.26265204,0.14042616,0.03943026,-0.053984955,0.11176324,-0.082131386,-0.27898633,0.17248714,0.1408894,-0.012450218,0.044058084,-0.13477468,0.060358495,0.11334208,0.0030495524,-0.20712006,-0.081312954,0.04981947,0.17756745,-0.09136003,0.1308527,-0.027664185,-0.022256285,-0.07705252,-0.065253526,0.011785805,0.020164132,-0.011256397,-0.018523812,0.08832586,-0.05500242,0.10951328,-0.021550596,-0.034961015,0.006341338,0.09132612,0.09207882
amgn_10q_20221104_000031815422000055,2022-11-04,AMGN,10-Q,-6.215042,1.641634,-0.8622565,-2.2130923,2.1585515,0.7857716,0.9245254,-0.14882106,0.34580615,0.21447062,0.27413845,-0.6303426,-0.22873831,0.6351193,0.26457024,-0.27670193,0.27932513,0.019863352,-0.002516508,0.20982882,0.108368605,0.016798824,-0.11503559,-0.2286048,-0.19281626,-0.30977184,0.0031294823,-0.04228437,0.048635244,-0.045047283,0.27185673,-0.05439222,-0.25497985,-0.12583923,0.2648813,0.19216645,-0.051930174,-0.06661117,-0.18837893,-0.020308912,-0.03436102,0.05607128,0.1616227,0.052678704,0.0639056,0.08435478,-0.19326925,-0.057709813,-0.042173505,0.06417778,0.023118854,-0.0056598783,0.018626094,0.07814178,-0.13890052,0.055831134,0.06768179,0.0575552,-0.065139234,-0.0021627545,-0.08594108,-0.055432677,0.07540226,0.05151777
amgn_10k_20230209_000031815423000017,2023-02-09,AMGN,10-K,-5.243698,-1.8172175,-2.4095106,0.27360559,0.1945399,-0.093630314,0.9166734,-0.016116977,-0.21220276,0.360588,-0.26756182,-0.13777947,-0.12045908,0.16914004,0.23825479,-0.38467097,0.14634079,-0.20943716,0.037320852,-0.0038761497,0.045710295,-0.16069412,0.24611458,-0.018894434,-0.06848872,-0.28507745,-0.00851357,-0.256809,0.09082663,-0.054686308,-0.03307189,0.03768277,-0.112496495,-0.17791712,0.019446492,0.06804299,0.050831646,0.011824846,0.055688143,0.014276594,0.05057382,0.08651143,-0.032314777,-0.13213629,-0.0352242,0.06553589,-0.07046664,-0.046543956,0.0022710562,0.056841463,0.09027797,0.011770196,-0.05524218,-0.0053933263,0.04919374,-0.012761682,0.016007543,-0.0020861924,0.070528865,-0.005737841,-0.032319456,-0.004066825,0.07204014,0.06598808
amgn_10q_20230428_000031815423000029,2023-04-28,AMGN,10-Q,-5.1606517,1.320754,-0.42087543,-1.8820844,1.3102365,1.3834119,0.8367101,-0.22577298,0.31880853,0.5440398,-0.12334433,-0.8222234,-0.1858542,0.6537546,0.20987415,-0.4305117,0.42978853,0.03484668,-0.02807331,0.11359364,0.20692107,0.04003623,0.03638619,-0.24910307,-0.15009809,-0.3043325,-0.13784587,-0.17073703,0.14293385,0.20775497,0.30090702,0.1252439,-0.15951586,-0.18616831,0.10872555,0.013200641,-0.25943244,-0.036698222,0.06633955,-0.12922093,0.051337026,-0.00725621,0.07488608,0.15616372,-0.31015766,0.034565426,-0.14558768,-0.09676874,-0.13055575,-0.07723944,-0.072444215,0.011173263,0.12943858,-0.0931167,-0.0028333664,-0.04592532,-0.048062563,0.07686138,-0.01891005,-0.062158406,-0.017891109,-0.11337507,0.08699107,-0.011494845
amgn_10q_20230804_000031815423000053,2023-08-04,AMGN,10-Q,-5.0229106,1.6250939,-0.2554673,-2.7251024,1.2171297,1.3733182,0.7725829,-0.053853035,0.36542618,0.21043295,-0.006081417,-0.55537176,-0.027789354,0.51392037,0.11677337,-0.6958065,0.53256047,0.10082264,0.061257362,0.287549,0.078676045,0.026248455,-0.19397938,-0.20898676,-0.26691377,-0.6251006,0.17554557,-0.27200842,0.17997062,0.034063935,-0.069866195,0.0012862682,-0.3169304,-0.35023403,0.43048292,0.16635394,-0.15034933,-0.15997326,-0.024861515,-0.1355992,-0.18012553,0.12993771,0.018251657,-0.0593282,0.018432975,0.093635574,-0.12761992,-0.15735793,0.09129715,-0.11282559,-0.04654005,0.15178764,0.08563441,0.07187903,0.03663397,0.10014555,0.06770718,0.12020087,0.022177994,-0.09850556,0.018745035,-0.09812033,0.289657,-0.074802354
amgn_10q_20231031_000031815423000064,2023-10-31,AMGN,10-Q,-4.9575787,1.7732778,-0.07959485,-2.1336389,1.5389011,1.2644804,0.5175971,-0.04524243,0.15260252,0.36494207,0.024915695,-0.6210035,0.014712572,0.6283884,0.060975313,-0.50363255,0.4033451,0.17217515,0.08144975,0.16526613,0.10925871,0.085224986,-0.10888004,-0.28329086,-0.09800273,-0.40195066,0.045253277,-0.22227442,0.13530123,0.072304726,0.030943207,0.15562725,-0.28643376,-0.24812436,0.47966665,0.16716778,-0.24454333,-0.11280763,0.053385496,-0.116354465,-0.013916895,0.14646721,-0.028613567,-0.04660642,-0.11544883,0.09689474,-0.028031528,-0.1374929,0.038496614,-0.09734908,-0.009682417,0.079878636,0.074326575,-0.007781863,0.052081704,-0.0017963648,0.009445667,0.11491126,0.04252696,-0.065573394,0.03990981,-0.12604082,0.10841912,-0.009649292
biib_10q_20180424_000087504518000010,2018-04-24,BIIB,10-Q,4.177725,3.8896894,0.331496,1.6381361,-0.714015,-1.1184111,0.9243076,-0.02760595,0.2638794,-0.051229715,-0.08453945,-0.21387434,-0.6464076,-0.43934432,0.3042419,0.21544623,0.17726994,0.09005205,0.08120537,0.045517743,-0.1885063,0.04855004,0.06763816,0.021648169,-0.043590307,0.06128639,0.030305505,-0.098407984,-0.012336135,-0.11372602,0.004379764,-0.0052444935,-0.05635959,-0.09743142,0.0737772,-0.011452913,-0.015312314,0.08072567,0.10133523,-0.064509705,-0.15163079,0.058526993,0.010550618,-0.13186723,-0.01990199,-0.08961651,0.059920013,0.005452156,-0.0533638,0.2016876,0.017124325,0.009015426,-0.13987201,-0.0706234,-0.031024337,-0.0002552569,-0.020542383,-0.08252114,-0.05938059,-0.16357023,-0.16864574,0.09693217,0.06258291,0.039789602
biib_10q_20180724_000087504518000019,2018-07-24,BIIB,10-Q,4.3002925,3.848153,0.5161271,1.6518166,-0.6867542,-0.9764868,1.024364,-0.09878999,0.23207319,0.13570046,-0.010004669,-0.38204443,-0.57655144,-0.33943555,0.28560305,0.27837777,0.27185655,0.21265142,0.16812205,0.059162915,-0.19452357,0.03458318,0.0019312501,0.03861785,-0.03394276,0.0003605485,0.032974124,-0.085920215,0.039782763,0.0037261248,-0.084672034,0.022551775,-0.026810706,-0.03263831,0.024236798,0.022563457,0.15898356,-0.04726851,0.021938264,0.018737316,0.08585882,0.025153458,-0.046347737,-0.077777684,0.10364711,0.040450588,0.20754808,-0.029384375,0.011378884,-0.078515455,-0.06662299,0.12214965,0.019149661,-0.028868914,-0.11307806,0.070203066,0.031937957,0.041732013,0.0056530237,0.057545543,-0.073435426,-0.07843375,-0.072242856,-0.14975953
biib_10q_20181023_000087504518000032,2018-10-23,BIIB,10-Q,3.9242969,4.087771,0.48542953,1.6696303,-0.693944,-0.92785275,1.0091568,-0.07066089,0.31563637,-0.014996171,-0.14288624,-0.33803284,-0.49450064,-0.5208782,0.26701784,0.34866095,0.30346364,0.14681362,0.1510992,0.051035285,-0.2117874,0.10787335,0.062066257,-0.027328253,-0.033961415,-0.020287752,0.034846067,0.08149922,0.08588719,-0.034086466,-0.05023043,-0.050093055,0.14726353,-0.034578323,-0.110973835,-0.057795286,0.1956124,-0.27130198,-0.15971625,-0.14421716,0.19730626,-0.102739215,0.036356688,0.0019111037,0.0026592016,-0.022018254,-0.08812255,-0.06837964,-0.053756,-0.17609695,-0.029747695,-0.06111984,0.08302182,-0.017049253,-0.0007932782,-0.023587376,0.04802966,0.008498669,-0.016686738,-0.03731531,0.027361542,0.04284513,-0.02512747,0.078049585
biib_10k_20190206_000087504519000006,2019-02-06,BIIB,10-K,-3.1542914,-2.1523213,-1.0644567,0.75873303,-1.5833025,-0.11417794,-0.0033780932,0.10730782,-0.6763654,0.48836166,-0.51685804,0.006730318,-0.019136667,0.04915631,-0.049185514,-0.33479404,0.23624033,0.3203919,-0.12557125,-0.038984716,0.06260654,0.051872104,-0.004921019,0.003720522,0.29820877,0.036513865,-0.04087615,0.01540041,-0.067166686,0.044792056,-0.13156421,0.43428445,-0.008429289,-0.0068495274,0.0047677755,-0.15480232,0.03606893,-0.05632496,-0.025217354,-0.16724354,-0.15666866,-0.07622182,-0.067880034,0.12811613,0.05171895,-0.0053857267,0.0062559247,-0.017202377,-0.10392809,0.02323863,-0.06478651,-0.07529187,0.013228536,-0.09491509,0.010652542,0.0029585958,0.011020303,-0.037236273,0.024861276,-0.0059530735,0.036494493,0.020912886,0.044496953,0.031177804
biib_10q_20190424_000087504519000017,2019-04-24,BIIB,10-Q,4.3406053,3.7962255,0.41839242,1.7430031,-0.5223875,-0.9773272,0.9007591,-0.01948589,0.32490367,0.06194353,-0.02171892,-0.316445,-0.6490958,-0.37576014,0.3109169,0.29468298,0.15658951,0.119821236,0.06782794,-0.031817675,-0.19257331,0.0656431,0.09493309,0.09449363,-0.0149616,0.04809171,-0.034374237,-0.10139787,0.032372117,-0.055992603,0.016895346,0.027806997,-0.109457195,-0.03441143,0.064407706,0.0332762,-0.048917502,0.02472508,0.18239737,0.04094714,-0.056448385,0.13063419,-0.09304798,-0.05117613,0.03519523,-0.015398741,0.2023288,0.02357006,-0.023420572,0.20138916,-0.025506228,0.10033966,-0.103232384,0.04178834,-0.08816254,0.051789522,0.025674343,0.022931248,0.0062110424,0.10516107,-0.03446123,-0.0515759,-0.07088184,0.08591704
biib_10q_20190724_000087504519000029,2019-07-24,BIIB,10-Q,4.4421554,3.594595,0.5674217,1.63532,-0.92036605,-0.81033623,0.8234259,-0.018250704,0.2755363,0.016258717,-0.18632977,-0.34333587,-0.630121,-0.4671677,0.24282241,0.37638688,0.29404223,0.37114537,0.19146228,-0.047694623,-0.16070586,0.071410745,-0.03436905,0.013322592,-0.09480661,-0.073625565,0.05744338,0.0011839867,-0.08508599,-0.018883824,0.004799098,-0.014099836,-0.05906111,0.052292466,0.078160405,-0.031148195,-0.25868708,0.29340625,-0.03431475,0.15219262,-0.15737146,-0.024210453,0.06948817,0.20634666,-0.056423306,0.14016242,-0.2707401,0.077040195,0.10009742,-0.16541141,0.0559583,-0.058909148,0.10851878,0.045554876,0.03839618,-0.048969984,-0.0134058,-0.03535518,0.14290982,0.069443285,-0.057083994,0.040704846,0.035800636,-0.15338206
biib_10q_20191022_000087504519000041,2019-10-22,BIIB,10-Q,4.378816,3.8139806,0.56574154,1.5516989,-0.8096051,-0.89030266,0.79153705,-0.04412985,0.33170268,0.047056198,-0.21159625,-0.3267684,-0.63349366,-0.3984474,0.28800583,0.3805282,0.24274755,0.2531948,0.111314535,-0.07911271,-0.08339208,0.027268648,0.09358311,0.06922746,-0.06409824,-0.017616868,-0.030799031,0.0068001747,-0.04071319,0.022317648,0.043375976,-0.011021614,-0.029680133,0.14976251,0.08790898,-0.0005455017,-0.2731496,0.13539624,0.051359415,0.021639317,-0.097045496,0.1028927,-0.04193437,0.13803166,-0.061909676,0.05532039,-0.15322977,0.019052267,0.016308546,0.010703146,0.043114513,-0.08395122,-0.057886064,0.06928709,0.113366604,-0.09847289,-0.04547608,-0.013080269,0.014796138,0.14142361,0.14705661,-0.06049168,-0.063519955,0.13278072
biib_10k_20200206_000087504520000005,2020-02-06,BIIB,10-K,-3.403636,-2.1880717,-1.2418075,0.7881048,-1.3536739,-0.16455865,0.03172499,0.10069576,-0.67426395,0.4815275,-0.53135765,0.036490917,-0.03538847,0.06330496,0.0039708614,-0.38854408,0.23361582,0.27797377,-0.075259686,-0.076465845,0.05275929,0.06186688,-0.008349657,-0.062467813,0.2937566,-0.045120537,-0.12813258,-0.0068870783,-0.035187244,0.007073164,-0.1468736,0.45716858,-0.012545049,0.025547862,-0.0027817488,-0.09910452,-0.046307415,0.0012506247,-0.012230337,-0.19994909,-0.17193362,-0.06495339,-0.10585308,0.13458103,-0.017206907,-0.035187706,0.014644563,-0.031995773,-0.123134136,0.008073062,-0.033568382,-0.08410622,-0.028394401,-0.08620739,-0.045408845,0.008257508,-0.05490327,-0.005266398,0.022769034,-0.013480723,0.007457882,-0.018612385,-0.037346184,0.02988945
biib_10q_20200423_000087504520000011,2020-04-23,BIIB,10-Q,4.1537023,3.9369674,0.44083047,1.8027074,-0.50932956,-1.0641286,0.95047224,-0.076300144,0.31576347,0.029766679,-0.06404662,-0.3547287,-0.6983719,-0.4875747,0.39519858,0.30394387,0.26713562,0.15961145,0.14544654,0.005283773,-0.13347325,0.07990402,0.117468715,0.025084734,-0.005586982,0.10110897,-0.0055326223,-0.061989784,-0.10977876,-0.06516588,0.06405439,-0.008470297,-0.047917783,-0.032497168,-0.012189388,0.004625201,-0.018232137,0.03790927,0.07679433,0.049186945,-0.02062121,-0.015776932,-0.039818645,-0.06911749,0.041620016,-0.063956484,0.15519947,0.051924944,0.0006631613,0.15537807,0.041894108,0.0048689246,-0.008372545,-0.051242292,0.048000336,0.055704057,-0.040114522,0.020213932,-0.065359294,-0.12056506,0.10120228,-0.04974377,0.11191541,-0.091380954
biib_10q_20200722_000087504520000022,2020-07-22,BIIB,10-Q,3.9242969,4.087771,0.48542953,1.6696303,-0.693944,-0.92785275,1.0091568,-0.07066089,0.31563637,-0.014996171,-0.14288624,-0.33803284,-0.49450064,-0.5208782,0.26701784,0.34866095,0.30346364,0.14681362,0.1510992,0.051035285,-0.2117874,0.10787335,0.062066257,-0.027328253,-0.033961415,-0.020287752,0.034846067,0.08149922,0.08588719,-0.034086466,-0.05023043,-0.050093055,0.14726353,-0.034578323,-0.110973835,-0.057795286,0.1956124,-0.27130198,-0.15971625,-0.14421716,0.19730626,-0.102739215,0.036356688,0.0019111037,0.0026592016,-0.022018254,-0.08812255,-0.06837964,-0.053756,-0.17609695,-0.029747695,-0.06111984,0.08302182,-0.017049253,-0.0007932782,-0.023587376,0.04802966,0.008498669,-0.016686738,-0.03731531,0.027361542,0.04284513,-0.02512747,0.078049585
biib_10q_20201021_000087504520000036,2020-10-21,BIIB,10-Q,8.053701,-1.1428216,-1.1114168,-0.9612801,0.49213922,0.14202762,-0.27840832,-0.374286,-0.16886237,-0.0766896,-0.083250865,0.0025906563,-0.025055647,0.043404043,0.055022478,0.008611202,0.0052954555,-0.02525194,0.023509026,0.092800975,-0.0012475848,0.015115827,0.04317707,-0.026544094,-0.1168018,0.022922099,-0.002007842,0.06928909,0.12612247,-0.007491827,-0.066457614,0.07337856,0.13729918,0.09331751,0.2140454,0.019540668,0.20511043,-0.020273924,-0.0038580894,0.04116398,0.08126746,-0.014646709,0.07652199,0.03082025,-0.07468426,0.072027504,-0.085862875,-0.041472197,0.057433963,0.084409565,-0.079826534,0.11846638,-0.20651501,-0.011809707,-0.022074938,-0.060484886,-0.029981017,-0.068305165,0.025621414,0.018975377,0.09496862,0.04487121,-0.0027351975,-0.08144386
biib_10k_20210203_000087504521000010,2021-02-03,BIIB,10-K,-3.2053769,-3.0662243,-1.6597109,0.51514316,-1.828789,-0.44327104,0.38006115,-0.023753166,-0.56114745,0.49120092,-0.7279335,-0.041263103,0.06344652,0.06055379,-0.027537107,-0.39825606,0.333951,0.2544716,-0.014232874,-0.027645826,0.11182442,0.1098541,0.071727395,0.005651951,0.2540908,-0.039747596,-0.07090759,-0.011730909,-0.07381165,-0.100260735,-0.017345905,0.34816456,-0.061678946,0.019699216,0.031152844,-0.04158795,0.061770752,0.043595195,-0.08861339,-0.32598665,-0.09590535,-0.075087905,-0.06265926,0.16706705,0.05538428,-0.04251331,0.058599472,0.020354271,0.11651242,0.07909101,-0.06975269,-0.05221176,-0.06682801,0.0065380335,0.0032740235,-0.06339908,0.1479125,0.031036586,0.0146202445,0.015954971,-0.015409932,0.049927115,-0.058071554,-0.13019529
biib_10q_20210422_000087504521000028,2021-04-22,BIIB,10-Q,8.095234,-1.2108229,-1.161808,-1.10939,0.46000028,0.07805109,-0.31584784,-0.29059625,-0.17798543,-0.103235126,-0.14471981,0.01854086,0.026415586,-0.02160865,0.013094187,-0.0122458935,-0.077961326,0.081773534,-0.021269083,0.06663334,-0.023065269,0.12432918,-0.0008558631,0.018055439,-0.05244088,-0.004698932,0.0074902773,-0.07196593,0.0076042414,0.09275031,-0.077576384,0.08055544,0.10344994,0.054726005,0.07293236,-0.03901255,-0.02943115,-0.0134625435,0.0035415888,-0.021448731,-0.09991689,0.0705629,0.044968605,-0.22758949,-0.09661484,-0.12544273,-0.22222692,0.017231345,0.03932464,0.077432215,-0.09691124,0.03593336,-0.018563688,-0.037025213,-0.020564377,0.1032511,0.12554729,0.03625408,0.048736155,0.0021457076,-0.02618894,-0.03566718,-0.04498744,0.033059254
biib_10q_20210722_000087504521000044,2021-07-22,BIIB,10-Q,8.090807,-1.161887,-1.1375237,-0.95069075,0.6489446,0.18283701,-0.31949696,-0.3701709,-0.1817441,-0.16519177,-0.090688094,0.030044317,-0.11014128,0.020795196,0.029495,0.02173853,-0.0046110153,-0.08039419,0.092425585,0.048594058,-0.0076024234,-0.08816552,0.07310051,-0.03203249,-0.00042062998,0.06343651,-0.022386432,0.18914056,0.17937565,-0.10167265,-0.015777923,-0.03494668,0.07932329,0.011648893,0.09179938,0.035950184,0.16785087,-0.013195872,-0.013450384,0.0849306,0.11830566,-0.11128795,0.09490216,0.24623972,-0.11398518,0.15549478,0.056407154,-0.056909084,-0.025565028,0.06512123,-0.002601087,0.052875333,-0.134731,-0.031861782,0.07547772,0.018107742,-0.050163627,0.005990118,0.004037142,0.013997674,-0.021567196,-0.013650656,0.04783666,-0.0051395297
biib_10q_20211020_000087504521000052,2021-10-20,BIIB,10-Q,8.090807,-1.161887,-1.1375237,-0.95069075,0.6489446,0.18283701,-0.31949696,-0.3701709,-0.1817441,-0.16519177,-0.090688094,0.030044317,-0.11014128,0.020795196,0.029495,0.02173853,-0.0046110153,-0.08039419,0.092425585,0.048594058,-0.0076024234,-0.08816552,0.07310051,-0.03203249,-0.00042062998,0.06343651,-0.022386432,0.18914056,0.17937565,-0.10167265,-0.015777923,-0.03494668,0.07932329,0.011648893,0.09179938,0.035950184,0.16785087,-0.013195872,-0.013450384,0.0849306,0.11830566,-0.11128795,0.09490216,0.24623972,-0.11398518,0.15549478,0.056407154,-0.056909084,-0.025565028,0.06512123,-0.002601087,0.052875333,-0.134731,-0.031861782,0.07547772,0.018107742,-0.050163627,0.005990118,0.004037142,0.013997674,-0.021567196,-0.013650656,0.04783666,-0.0051395297
biib_10k_20220203_000087504522000007,2022-02-03,BIIB,10-K,-3.578398,-3.129408,-1.8575125,0.15644622,-1.813271,-0.670828,0.4858483,-0.0015773177,-0.4735279,0.49882793,-0.766456,-0.1675098,0.18154025,0.033972383,-0.09371424,-0.25082064,0.2666639,0.25377595,0.02566266,-0.026821196,0.093058914,0.0730409,0.18112087,0.093206406,0.2742976,-0.07129979,-0.14315331,0.032051325,-0.11719346,-0.046882153,0.0013197586,0.24334955,-0.04977852,0.059111238,0.0492239,-0.07114208,0.03996724,0.07850492,-0.016734362,-0.32395333,-0.059469894,-0.05852431,-0.023704886,0.13611007,0.08241367,-0.055701002,0.030310392,0.041092634,0.13227165,-0.019059092,-0.04235074,-0.06450191,-0.109842956,0.04330218,0.033995032,-0.029936492,0.15270048,0.07926732,-0.011618972,0.032752752,0.0241746,0.051891923,-0.08125806,-0.14133403
biib_10q_20220503_000087504522000016,2022-05-03,BIIB,10-Q,-6.501812,-0.4088893,-2.7639174,-1.9750919,2.002211,-0.41838312,1.4116359,-0.19418222,0.7761483,0.2569722,0.08286436,-0.6796794,0.1082592,0.13853598,-0.04308343,-0.06884575,0.1847831,-0.58449584,0.15025401,0.15516016,0.057605356,0.013059616,0.18812591,-0.17160892,0.6703802,0.5212986,0.03850603,-0.38704896,0.20966852,0.2620572,-0.25709543,0.55142474,-0.19682074,-0.3545667,-0.16769993,-0.034665346,0.33317855,-0.016442895,0.21252686,-0.06226273,-0.010335252,-0.07512766,0.0402503,0.13326406,-0.32093465,-0.29076838,-0.020579815,-0.056579113,-0.18318403,-0.15334517,0.28291103,0.048159264,-0.002869308,0.20006657,0.056393504,-0.040412664,-0.03687918,-0.041828483,0.03206116,0.22290525,0.114403725,-0.11967516,-0.12153751,-0.039377198
biib_10q_20220720_000087504522000025,2022-07-20,BIIB,10-Q,-6.2250977,-0.060568333,-2.006069,-1.8224423,1.6972635,-0.39355874,0.9432502,-0.097068906,0.5988507,0.41083133,0.11378725,-0.6764244,0.05357361,0.0655123,-0.10040712,0.045305967,0.13849825,-0.5662651,0.054810524,0.07499015,-0.015663624,0.07812145,0.25762844,-0.024502993,0.58476746,0.60596114,0.04218483,-0.26768434,0.19662178,0.28574753,-0.30168128,0.540364,-0.063145995,-0.20670557,-0.24580824,-0.10078931,0.30842203,-0.07214069,0.09574592,-0.067634165,-0.06235297,-0.13544965,0.06541753,-0.003656447,-0.27546394,-0.17894985,0.07055771,-0.043471932,-0.10497904,-0.02238077,0.34954062,0.06510601,0.044931233,0.10732949,0.037106454,-0.082811,-0.039821744,0.0432539,0.12643313,0.10064256,0.12682414,-0.1226908,-0.08157164,-0.00832437
biib_10q_20221025_000087504522000031,2022-10-25,BIIB,10-Q,-5.952363,-0.029576778,-1.8231163,-1.9786625,1.5193624,-0.25999022,0.9890212,-0.12930262,0.6418326,0.46513432,-0.07300973,-0.71143246,0.12762392,0.06420112,-0.044313192,-0.14259315,0.09203577,-0.5184202,0.055828333,0.07353562,-0.0018437803,0.10191655,0.27777284,-0.020171404,0.61683947,0.6571544,0.066031575,-0.3303845,0.19063497,0.2532302,-0.3354799,0.52791595,-0.06363636,-0.2560978,-0.22801864,-0.08490825,0.23465471,-0.053411245,0.1849187,-0.020538628,-0.023403615,-0.17986,0.13583195,-0.03355807,-0.28236735,-0.24996625,0.049809992,-0.0067864656,-0.117206335,-0.036830038,0.3173658,0.07239662,0.040053725,0.15122694,0.06382108,-0.13271868,-0.036852956,0.01817295,0.1397878,0.07334155,0.17151439,-0.19732356,-0.103824556,-0.050052255
biib_10k_20230215_000087504523000009,2023-02-15,BIIB,10-K,-3.3908532,-3.1357608,-1.8601258,0.07825637,-1.9590912,-0.60105205,0.56089985,-0.0617283,-0.3984981,0.5240329,-0.84299225,-0.11981368,0.10017681,0.07955849,-0.05866289,-0.3868544,0.29772067,0.1634313,0.055696964,-0.022927225,0.1558252,0.010836601,0.14016014,0.037351847,0.256796,-0.061572075,-0.06761837,-0.04470277,-0.060583353,-0.12007904,-0.037486255,0.26122046,-0.017302155,0.03655517,-0.0027028322,-0.08413696,0.05468297,0.11546373,-0.045532107,-0.32314232,-0.04034069,-0.066516936,-0.009477258,0.17121428,0.08188379,-0.08085045,0.04511583,0.038250685,0.09911549,0.04554081,-0.06653021,-0.08430296,-0.12812096,0.05521083,0.006212175,-0.037464976,0.18092543,0.030820638,0.0034378767,0.059909463,0.016634822,0.00095534325,-0.06523734,-0.16839877
biib_10q_20230425_000087504523000016,2023-04-25,BIIB,10-Q,-7.085559,-0.16065907,-2.9734938,-2.0022454,2.6189613,-0.9051051,1.3902855,-0.3742193,0.67452633,0.22347248,0.14812188,-0.57452273,0.27366817,0.11700815,-0.07319832,0.048729658,0.07562047,-0.4571606,0.12287426,0.16343471,-0.0072675943,0.16832203,0.017776072,0.062377214,0.6773093,0.4934339,-0.11486292,-0.20832825,0.005679369,0.15584612,-0.21806929,0.49809813,-0.0566957,-0.29534888,-0.23518932,0.15612221,0.34303755,0.104997754,0.036631882,-0.058612764,-0.018898472,0.057148457,0.043392897,0.1961149,-0.37084162,-0.1508394,-0.08684802,-0.037014484,-0.13967812,-0.08169502,0.16179577,0.08271197,-0.07239264,0.09004557,-0.056382358,-0.18846148,-0.07885492,-0.080772966,-0.07040125,0.14138484,0.06152618,-0.040916085,-0.07115513,-0.009106204
biib_10q_20230725_000087504523000030,2023-07-25,BIIB,10-Q,-6.9115458,0.5038378,-2.3085544,-2.4026594,2.057906,-0.8391142,1.1573558,-0.39917493,0.760458,0.19161195,0.0019921064,-0.4639989,0.25005114,0.08664131,-0.20963442,0.0074412823,0.13651454,-0.40176585,0.02416873,0.17023107,-0.04253465,0.12342927,0.018367052,0.039280415,0.39126372,0.26165605,-0.16034758,-0.19285357,-0.005489826,0.09347057,-0.19158614,0.4926932,-0.08148223,-0.11520612,-0.020496488,0.1822573,0.17543735,0.063675284,0.016463816,-0.1223204,-0.06897505,0.08424163,0.018894792,0.05018252,-0.2138356,0.0042904317,-0.056726098,-0.18293571,-0.13440514,-0.077917546,0.15043625,0.17010427,-0.0073643923,0.073177576,-0.06737399,-0.11635494,-0.13889527,-0.10914281,-0.01304245,0.004113078,0.02861756,-0.023154259,-0.073919535,0.03135012
